chembl_id,pref_name,chebi_id
CHEMBL13378,"(R,S)-AMPA",34018
CHEMBL13178,PRAVADOLINE,
CHEMBL13290,RO-053061,
CHEMBL275040,KAINIC ACID,31746
CHEMBL521,IBUPROFEN,5855
CHEMBL13458,RO-052921,
CHEMBL13376,CLOMETACIN,
CHEMBL522,BENZYLAMINE,40538
CHEMBL13341,NIMETAZEPAM,31912
CHEMBL13039,RO-052904,
CHEMBL269232,RO-054082,
CHEMBL13280,FLUNITRAZEPAM,
CHEMBL13209,NITRAZEPAM,7581
CHEMBL523,NORDAZEPAM,111762
CHEMBL13291,FLUDIAZEPAM,31618
CHEMBL524,METHOXAMINE,6839
CHEMBL13254,ORG-24447,
CHEMBL525,PHOSPHORAMIDE MUSTARD,8163
CHEMBL526,PROPOFOL,44915
CHEMBL13473,"7,3',4'-Trimethoxyflavone",
CHEMBL527,PIROXICAM,8249
CHEMBL13239,DL-PENICILLAMINE,50868
CHEMBL428496,WORTMANNIN,52289
CHEMBL276031,LY-293284,
CHEMBL12998,L-755507,
CHEMBL528,CEFTIZOXIME,553473
CHEMBL13097,"BIOCHANIN A, DIMETHYL ETHER",
CHEMBL273481,MUSCIMOL,7035
CHEMBL13324,DAZOQUINAST,
CHEMBL13470,SNC-80,
CHEMBL13486,,50399
CHEMBL414933,MAGAININ 2,
CHEMBL13311,CHROMONE,72013
CHEMBL275459,APRIKALIM,
CHEMBL100,LEVCROMAKALIM,6436
CHEMBL13529,CRYPTOPHYCIN 3,
CHEMBL101,PHENYLBUTAZONE,48574
CHEMBL268501,PROQUAZONE,
CHEMBL273931,L-701677,
CHEMBL529,AZITHROMYCIN,2955
CHEMBL530,AMDINOCILLIN,
CHEMBL13668,,73297
CHEMBL531,PERGOLIDE,63617
CHEMBL532,ERYTHROMYCIN,42355
CHEMBL13257,ISOXAZOLE,35595
CHEMBL269446,TRECETILIDE,
CHEMBL274364,TRECETILIDE FUMARATE,
CHEMBL13705,DIDEAZAACYCLOTETRAHYDROFOLIC ACID,
CHEMBL441018,CRYPTOPHYCIN A,
CHEMBL533,IBUTILIDE,5856
CHEMBL13603,BENZYL(OCTYL)AMINE HYDROCHLORIDE,
CHEMBL103,PROGESTERONE,17026
CHEMBL274599,L-162752,
CHEMBL13485,SU-11652,
CHEMBL14012,FENOXAZOLINE,
CHEMBL13817,IBUTAMOREN,
CHEMBL13647,BMY-7378,
CHEMBL13856,A-123189,
CHEMBL13828,OXATOMIDE,
CHEMBL276711,SEMAXANIB,
CHEMBL13696,FR-221647,
CHEMBL274654,ORANTINIB,
CHEMBL13608,TOCERANIB,
CHEMBL534,KETOTIFEN,
CHEMBL13852,CIRAZOLINE,
CHEMBL14153,PD-170292,
CHEMBL13559,VUF-5296,
CHEMBL535,SUNITINIB,38940
CHEMBL13795,VUF-5297,
CHEMBL268758,A-119637,
CHEMBL266155,BENAZOLINE,
CHEMBL275970,TRACIZOLINE,
CHEMBL13600,L-692585,
CHEMBL275563,ISOVANILLIN,
CHEMBL13859,,78339
CHEMBL13878,TEBUFELONE,
CHEMBL13881,PHENAMAZOLINE,
CHEMBL274893,SC-57666,8982
CHEMBL14189,2-PHENYLIMIDAZOLE,
CHEMBL14210,PHENYZOLINE,
CHEMBL13866,,65035
CHEMBL269630,ISOBUTANOL,46645
CHEMBL14193,4-HYDROXYBENZALDEHYDE,17597
CHEMBL537,HYDROQUINONE,17594
CHEMBL14126,BETANAPHTHOL,10432
CHEMBL538,ANILINE,17296
CHEMBL539,ACETIC ACID,15366
CHEMBL266158,PYRIDINE,16227
CHEMBL14178,,84248
CHEMBL14152,ETHYL ACETATE,27750
CHEMBL14079,ACETIC ACID METHYL ESTER,77700
CHEMBL14090,CHLOROACETIC ACID,27869
CHEMBL540,IMIDAZOLE,16069
CHEMBL13662,CI-218872,
CHEMBL13968,BUTYLAMINE,43799
CHEMBL13960,DICHLOROACETIC ACID,36386
CHEMBL13883,VANILLIN,18346
CHEMBL541,BENZOIC ACID,30746
CHEMBL542,AMINOBENZOIC ACID,30753
CHEMBL13782,TERT-BUTYLAMINE,44639
CHEMBL14409,PROPYLAMINE,39870
CHEMBL14449,ETHYLAMINE,15862
CHEMBL14253,ACETONE,15347
CHEMBL14130,P-NITROPHENOL,16836
CHEMBL14192,BENZYLIMIDAZOLE,
CHEMBL14047,PHENYLGUANIDINE,
CHEMBL14205,NITROPHENOLATE,16260
CHEMBL13589,AMANOZINE,
CHEMBL13786,,6618
CHEMBL14053,TRICHLOROACETIC ACID,30956
CHEMBL14245,BUTYL ALCOHOL,28885
CHEMBL14085,1-HEXANOL,87393
CHEMBL268736,VALERIC ACID,17418
CHEMBL14184,HEXANOATE,30776
CHEMBL14227,BUTANOIC ACID,30772
CHEMBL14021,PROPIONIC ACID,30768
CHEMBL543,1-METHYLIMIDAZOLE,113454
CHEMBL14060,PHENOL,15882
CHEMBL14282,4-NITROANILINE,17064
CHEMBL274009,2-NITROANILINE,
CHEMBL13888,3-NITRO-PHENOL,34346
CHEMBL544,MEQUINOL,69441
CHEMBL13766,GUAIACOL,28591
CHEMBL14068,3-NITROANILINE,
CHEMBL14173,ANTHRANILIC ACID,30754
CHEMBL104,CLOTRIMAZOLE,3764
CHEMBL13790,,32347
CHEMBL13791,PHENYL BIGUANIDE,75377
CHEMBL279416,VK-19911,
CHEMBL13779,CARBADOX,
CHEMBL276334,,27757
CHEMBL14295,,34364
CHEMBL14112,SB-210313,
CHEMBL13829,MIXTURE OF MMC AND TA,
CHEMBL105,MITOMYCIN,27504
CHEMBL273459,1-HEPTANOL,88619
CHEMBL14568,1-PENTANOL,44884
CHEMBL14687,PROPANOL,28831
CHEMBL14688,METHYL ALCOHOL,17790
CHEMBL545,ALCOHOL,16236
CHEMBL274064,SB-220025,82713
CHEMBL441343,PARABEN,30763
CHEMBL14774,,34666
CHEMBL441765,U-50488 METHANE SULFONATE,73358
CHEMBL14092,BIPHENYL,17097
CHEMBL546,OXPRENOLOL,
CHEMBL106,FLUCONAZOLE,46081
CHEMBL14328,,34221
CHEMBL14658,,81517
CHEMBL14377,"2,2',4,4',5,5'-HEXACHLOROBIPHENYL",34202
CHEMBL14464,,83359
CHEMBL275246,,34219
CHEMBL273933,,34206
CHEMBL547,ISOTRETINOIN,6067
CHEMBL14376,ILOPERIDONE,65173
CHEMBL14577,PRALIDOXIME IODIDE,32038
CHEMBL14276,,8979
CHEMBL280074,OLOMOUCINE,
CHEMBL276140,,8978
CHEMBL14346,"1,2,3,4-TETRAHYDROISOQUINOLINE",
CHEMBL548,DINOPROSTONE,15551
CHEMBL278020,NEOSTIGMINE,7514
CHEMBL14563,SB-242084,
CHEMBL14460,SB-243213,8980
CHEMBL277986,CL-277082,
CHEMBL14309,ALPHAPRODINE,
CHEMBL14429,BETAPRODINE,
CHEMBL14762,SELICICLIB,45307
CHEMBL14390,,114248
CHEMBL14370,REBOXETINE,
CHEMBL14249,ADENOSINE TRIPHOSPHATE,15422
CHEMBL14830,ADENOSINE DIPHOSPHATE,16761
CHEMBL428690,ALVOCIDIB,
CHEMBL549,CITALOPRAM,77397
CHEMBL267790,AVERMECTIN A1,
CHEMBL279011,AVERMECTIN B2 MONOSACCHARIDE,
CHEMBL550,PILOCARPINE,8207
CHEMBL276798,GR-175737,
CHEMBL14812,GT-2016,
CHEMBL107,COLCHICINE,27882
CHEMBL15075,VERONGAMINE,66355
CHEMBL14619,SQ-67563,
CHEMBL274239,TIARAMIDE,
CHEMBL14690,CLOBENPROPIT,64177
CHEMBL14955,DIHYDRORALOXIFENE,
CHEMBL14935,TEZAMPANEL,
CHEMBL14831,AVERMECTIN B1 MONOSACCHARIDE,
CHEMBL429339,AVERMECTIN A2,
CHEMBL277305,AVERMECTIN B2,
CHEMBL14638,CIPROXIFAN,
CHEMBL553,ERLOTINIB,114785
CHEMBL273786,FLUMEZAPINE,
CHEMBL554,LAPATINIB,49603
CHEMBL14485,,89851
CHEMBL15093,PNU-91571,
CHEMBL277382,PRODIPINE,
CHEMBL276815,(S)-AMPA,
CHEMBL15023,TRIFLUPERIDOL,
CHEMBL417990,BICUCULLINE,3092
CHEMBL279867,PANADIPLON,
CHEMBL275875,CL-329167,
CHEMBL276308,CATHENAMINE,
CHEMBL279605,METHESTROL,
CHEMBL14702,,34319
CHEMBL278009,PTERINE,18265
CHEMBL15161,L-695499,
CHEMBL276809,SEMPERVIRINE,
CHEMBL274047,TANDOSPIRONE,
CHEMBL407641,MEZILAMINE,
CHEMBL108,CARBAMAZEPINE,3387
CHEMBL280481,VERLUKAST,
CHEMBL440765,U-69593,73357
CHEMBL15245,YOHIMBINE,10093
CHEMBL276936,,115196
CHEMBL15200,,72822
CHEMBL109,VALPROIC ACID,39867
CHEMBL280323,BENZOXAZOLINONE,
CHEMBL14474,QUINOLINE,17362
CHEMBL276310,,115239
CHEMBL15177,MK-571,6619
CHEMBL14823,SC-41390,
CHEMBL277100,TEMAFLOXACIN,77796
CHEMBL273348,TOSUFLOXACIN,77581
CHEMBL278255,CLINAFLOXACIN,
CHEMBL277809,LM-1216,
CHEMBL15511,ENROFLOXACIN,35720
CHEMBL277098,LM-1240,
CHEMBL416715,(R)PK-11195,
CHEMBL268984,DYNORPHIN,
CHEMBL15192,LAPACHONE,10429
CHEMBL15193,LAPACHOL,6377
CHEMBL275399,CARMINOMYCINONE,
CHEMBL15585,BRL-20627,
CHEMBL15365,BENZO[A]PHENAZINE,
CHEMBL110,BENZNIDAZOLE,
CHEMBL556,DEFEROXAMINE,4356
CHEMBL557,DETROTHYRONINE,
CHEMBL558,MEXILETINE,6916
CHEMBL278037,,86372
CHEMBL559,DEXTROTHYROXINE,30659
CHEMBL15766,LY-255283,
CHEMBL111,RIMONABANT,34967
CHEMBL15727,THIONIN ACETATE,52294
CHEMBL280065,OLEOYLETHANOLAMIDE,71466
CHEMBL560,PENTAZOCINE,7982
CHEMBL15544,,32547
CHEMBL15722,3-METHYLPYRIDINE,39922
CHEMBL15732,,50415
CHEMBL15698,,30259
CHEMBL15137,MICHLER'S KETONE,82347
CHEMBL15413,FLOMOXEF,
CHEMBL278958,THIOPHENE,30856
CHEMBL15848,ANANDAMIDE,2700
CHEMBL15571,"1,2,4-TRIAZOLE",46077
CHEMBL273575,NOMIFENSINE,116225
CHEMBL15719,PYRIDAZINE,30954
CHEMBL267633,NEUROPEPTIDE-Y,
CHEMBL15967,PYRAZOLE,17241
CHEMBL16225,PYRROLE,19203
CHEMBL561,LOMEFLOXACIN,116278
CHEMBL15611,OLEIC ACID ANILIDE,53721
CHEMBL562,GRISEOFULVIN,27779
CHEMBL15150,ARACHIDONAMIDE,
CHEMBL563,FLURBIPROFEN,5130
CHEMBL15927,OLEAMIDE,116314
CHEMBL15562,PYRIMIDINE,16898
CHEMBL15797,PYRAZINE,30953
CHEMBL564,PROMAZINE,8459
CHEMBL15928,GR-127935,64114
CHEMBL439534,"NPY[TYR32,LEU34]",
CHEMBL565,CLOFIBRATE,3750
CHEMBL278488,ACIFRAN,
CHEMBL566,URACIL,17568
CHEMBL15605,HYDROCHLORTHIAZIDE,43732
CHEMBL15594,ARACHIDONIC ACID,15843
CHEMBL15487,PIPERIDINE,18049
CHEMBL112,ACETAMINOPHEN,46195
CHEMBL277522,FENBUFEN,31599
CHEMBL15841,ETHYLPARABEN,
CHEMBL279157,RACEPHEDRINE,
CHEMBL15780,PHENOXYCARB,5009
CHEMBL113,CAFFEINE,27732
CHEMBL15771,DIMETHYLBARBITURATE,
CHEMBL16073,PHENACETIN,8050
CHEMBL567,PERPHENAZINE,8028
CHEMBL568,OXAZEPAM,7823
CHEMBL278489,DCMU,116509
CHEMBL15770,SULINDAC,9352
CHEMBL278980,FURAN,35559
CHEMBL15676,CARVONE,38265
CHEMBL15677,FENCLOFENAC,
CHEMBL16192,CP-96345,
CHEMBL16024,DESMEDIPHAM,81733
CHEMBL416898,CHLOROPHENOTHANE,16130
CHEMBL15768,,36773
CHEMBL15063,ATRAZINE,15930
CHEMBL277497,DIBENZOFURAN,28145
CHEMBL15844,INDOLE,16881
CHEMBL15913,CYTOSINE,16040
CHEMBL16332,ZOFENOPRILAT,82602
CHEMBL15901,BENZIDINE,80495
CHEMBL276520,INDALPINE,
CHEMBL569,PROCAINE,8430
CHEMBL570,TRIFLUPROMAZINE,9711
CHEMBL279564,PYRENE,39106
CHEMBL571,KETOPROFEN,6128
CHEMBL572,NITROFURANTOIN,71415
CHEMBL15897,TRIFLUOROMETHYLBENZENE,36810
CHEMBL15870,INDOPROFEN,76162
CHEMBL15939,HEXANE,29021
CHEMBL15980,CYCLOHEXANE,29005
CHEMBL16068,BROMOBENZENE,3179
CHEMBL16200,CHLOROBENZENE,28097
CHEMBL16070,FLUOROBENZENE,5115
CHEMBL276311,MENTHONE,15410
CHEMBL15891,LINDANE,32888
CHEMBL15799,,15384
CHEMBL573,NIACIN,15940
CHEMBL276518,MORPHOLINE,34856
CHEMBL574,P-TOLUENESULFONAMIDE,34435
CHEMBL15580,METHYLSULFANYLMETHANE,17437
CHEMBL15750,NITROBENZENE,27798
CHEMBL15625,NITROETHANE,16268
CHEMBL276924,NITROMETHANE,77701
CHEMBL15819,BENZONITRILE,27991
CHEMBL15871,PROPIONITRILE,26307
CHEMBL575,METHICILLIN,6827
CHEMBL15721,NIFUROXIME,
CHEMBL409696,SCALCITONIN,
CHEMBL16080,TRICHLOROETHANE,36015
CHEMBL278172,BENZOCAINE,116735
CHEMBL16081,ACETAMIDE,27856
CHEMBL576,SUCCINIC ACID,15741
CHEMBL274467,ACETOPHENONE,27632
CHEMBL15849,BUTANONE,28398
CHEMBL439724,HEPTYL GALLATE,
CHEMBL277346,OCTYL_GALLATE,83631
CHEMBL577,ENALAPRILAT,4786
CHEMBL16224,UNDECYL GALLATE,
CHEMBL16236,FLUORENE,28266
CHEMBL16293,NAPHTHALENE,16482
CHEMBL16347,HEXAMETHYLBENZENE,39001
CHEMBL9113,TOLUENE,17578
CHEMBL15888,4-CHLOROANILINE,20331
CHEMBL439723,TRIMETHYLAMMONIUM,18139
CHEMBL15972,BENZALDEHYDE,17169
CHEMBL277500,BENZENE,16716
CHEMBL16203,,29640
CHEMBL578,ENALAPRIL,4784
CHEMBL15910,SOMAN,9195
CHEMBL16396,CYCLOHEXENE,36404
CHEMBL274990,SC-58125,8983
CHEMBL275626,PROPIONALDEHYDE,17153
CHEMBL278024,ANISOLE,16579
CHEMBL16102,PENTANE,37830
CHEMBL15537,DIMETHOXYMETHANE,48341
CHEMBL276521,TETRAHYDROFURAN,26911
CHEMBL15991,,116915
CHEMBL16121,DODECYL GALLATE,
CHEMBL277498,NIPECOTIC ACID,116931
CHEMBL15976,OXAMATE,18058
CHEMBL15859,BUTYRIC ACID METHYL ESTER,88806
CHEMBL579,SPIRAPRILAT,
CHEMBL16101,DECYL GALLATE,
CHEMBL16174,NONYL GALLATE,
CHEMBL16105,ALEXITOL SODIUM,
CHEMBL580,LORAZEPAM,
CHEMBL277062,BROMAZEPAM,
CHEMBL581,FOSINOPRILAT,116962
CHEMBL273804,HEXYL GALLATE,
CHEMBL16435,METHYL BENZOATE,72775
CHEMBL279816,TRICHLOROETHYLENE,16602
CHEMBL277535,BIFONAZOLE,78692
CHEMBL16410,PNU-99194A,
CHEMBL16645,p-CRESOL,17847
CHEMBL16370,"1,2-DICHLOROETHANE",27789
CHEMBL16502,TERT-BUTANOL,45895
CHEMBL582,ISOPROPYL ALCOHOL,17824
CHEMBL16264,ETHER,35702
CHEMBL16217,,34444
CHEMBL440091,Aza-flavanone,
CHEMBL275835,DARBUFELONE,
CHEMBL583,GREPAFLOXACIN,5543
CHEMBL114,SAQUINAVIR,63621
CHEMBL115,INDINAVIR,44032
CHEMBL16134,TIOXAMAST,
CHEMBL584,NELFINAVIR,7496
CHEMBL16117,PHILANTHOTOXIN 343,34920
CHEMBL16374,,82503
CHEMBL116,AMPRENAVIR,40050
CHEMBL279998,ISONIPECOTIC ACID,
CHEMBL585,TRIAMTERENE,
CHEMBL16694,PHENPROCOUMON,
CHEMBL443738,,17165
CHEMBL16300,BENZOHYDROXAMATE,
CHEMBL16596,QUIFLAPON,
CHEMBL274226,,34808
CHEMBL16442,"4,7-DIMETHOXYFLAVONE",
CHEMBL16171,WOGONIN,10043
CHEMBL117,CHRYSIN,75095
CHEMBL16699,ELLIPTINIUM,
CHEMBL16782,7-METHOXYFLAVONE,
CHEMBL16900,L-768673,
CHEMBL278663,PARA-METHOXYAMPHETAMINE,
CHEMBL276915,7-HYDROXYFLAVONE,2268
CHEMBL278442,PNU-82965,
CHEMBL16807,5-HYDROXYFLAVONE,
CHEMBL16901,HONOKIOL,5759
CHEMBL16312,4'-METHOXYFLAVONE,
CHEMBL16520,RO-319790,
CHEMBL275638,FLAVONE,42491
CHEMBL16829,DEOXYMETHASONE,
CHEMBL16476,PRONETALOL,8463
CHEMBL17121,SCH-63390,
CHEMBL16958,STAUROSPORINONE,
CHEMBL16687,CGS-15943,
CHEMBL17127,SCH-58261,
CHEMBL17205,CYCLOVALONE,
CHEMBL16947,WR-190433,
CHEMBL279144,ANTHRAMYCIN METHYL ETHER,
CHEMBL16503,SALCAPROZIC ACID,
CHEMBL274993,"2,6-DIBENZYLIDENECYCLOHEXANONE",
CHEMBL16498,SJG-136,
CHEMBL16727,ABT-719,
CHEMBL586,SALICYLURIC ACID,9008
CHEMBL118,CELECOXIB,41423
CHEMBL17289,CHS-828,
CHEMBL17096,PALASONIN,
CHEMBL418546,FR-235208,
CHEMBL275841,FR-236478,
CHEMBL17045,OTENZEPAD,
CHEMBL430266,CALYCULIN A,
CHEMBL279754,DSB-120,
CHEMBL280487,OKADAIC ACID,44658
CHEMBL279073,FR-73966,
CHEMBL17313,CARAFIBAN,
CHEMBL17290,DISCORHABDIN,
CHEMBL17125,PELRINONE,
CHEMBL17037,FR-235656,
CHEMBL17594,QUINIZARIN,37487
CHEMBL17423,VESNARINONE,
CHEMBL278041,SB-202190,79090
CHEMBL17738,MICROCYSTIN-LA,
CHEMBL17291,CAFFEOYL ALDEHYDE,28323
CHEMBL119,TRIMETREXATE,
CHEMBL407042,DRAGMACIDINS,
CHEMBL17329,,84089
CHEMBL587,SKF-89124A,
CHEMBL17001,METHYLCAFFEATE,6856
CHEMBL17331,PD-169316,
CHEMBL277775,TETRAMISOLE,77278
CHEMBL430150,FLUMIZOLE,
CHEMBL588,FENOLDOPAM,5002
CHEMBL17647,,86899
CHEMBL17347,ETHYL CAFFEATE,69656
CHEMBL589,ROPINIROLE,8888
CHEMBL17645,CGP-71683A,
CHEMBL17416,,82563
CHEMBL17344,RITOLUKAST,
CHEMBL590,MENADIONE,28869
CHEMBL278724,SB-202474,
CHEMBL17171,,73446
CHEMBL279109,,82572
CHEMBL591,ETHCHLORVYNOL,
CHEMBL279107,"INS(1,4,5)P3",16595
CHEMBL17157,TERFENADINE,9453
CHEMBL592,LEVORPHANOL,6444
CHEMBL593,DELAVIRDINE,119573
CHEMBL277577,,39579
CHEMBL17432,,41037
CHEMBL17695,,60943
CHEMBL594,EMEDASTINE,4779
CHEMBL17669,ENGLITAZONE,
CHEMBL595,PIOGLITAZONE,8228
CHEMBL17805,BRL-48482,
CHEMBL17350,TRAXOPRODIL,
CHEMBL17503,,73826
CHEMBL17697,,72816
CHEMBL17962,HISTIDINE,15971
CHEMBL17935,PLATELET ACTIVATING FACTOR,
CHEMBL596,FENTANYL,119915
CHEMBL17888,CLOFENTEZINE,39315
CHEMBL121,ROSIGLITAZONE,50122
CHEMBL17879,MARALIXIBAT CHLORIDE,
CHEMBL279597,L-ALANINE,16977
CHEMBL17860,LOFEXIDINE,51368
CHEMBL597,PHENTOLAMINE,8081
CHEMBL18101,(R/R)BEFLOXATONE,
CHEMBL18442,PLERIXAFOR,
CHEMBL18116,TOLOXATONE,
CHEMBL18041,ZACOPRIDE,
CHEMBL599,MELOXICAM,6741
CHEMBL18028,5-OXO-ETE,52449
CHEMBL18197,MIPITROBAN,
CHEMBL18824,L-NOREPINEPHRINE,33571
CHEMBL279548,,16434
CHEMBL277362,,48294
CHEMBL275854,,48295
CHEMBL18407,OCTANAL,17935
CHEMBL600,ACETYLCYSTEINE,28939
CHEMBL18647,TIFLAMIZOLE,
CHEMBL601,AMINOLEVULINIC ACID,17549
CHEMBL18132,SR-2640,
CHEMBL18104,HEPTANAL,34787
CHEMBL18301,ROXIFIBAN,
CHEMBL18475,CYCLOBUTANE CARBALDEHYDE,
CHEMBL18701,RO-201724,
CHEMBL602,CYSTEAMINE,17141
CHEMBL18794,BIS(ETHYL)SPERMINE,90282
CHEMBL279556,,64145
CHEMBL18098,SPIZOFURONE,
CHEMBL19032,PENTAMETHYLQUERCETIN,
CHEMBL18772,QUIPAZINE,
CHEMBL18360,,16638
CHEMBL19060,BENEXTRAMINE,
CHEMBL276368,TIMEGADINE,
CHEMBL279363,CYCLOUNDECANE CARBALDEHYDE,
CHEMBL18331,PIRENPERONE,
CHEMBL18591,,36761
CHEMBL18840,,48292
CHEMBL280331,HEXANAL,88528
CHEMBL18901,EFAPROXIRAL,
CHEMBL275661,SUCCINIMIDE,9307
CHEMBL19019,NALTREXONE,7465
CHEMBL18734,SKF-107260,
CHEMBL18940,LY-231898,
CHEMBL279629,L-159913,
CHEMBL18785,RU-24969,
CHEMBL18620,CYCLOPENTANONE,16486
CHEMBL18602,PENTANAL,84069
CHEMBL603,ZAFIRLUKAST,10100
CHEMBL18661,IMMEPIP,81390
CHEMBL18893,,5672
CHEMBL18518,RG-12525,
CHEMBL18486,CYCLONONANECARBALDEHYDE,
CHEMBL18797,SULINDAC SULFIDE,75408
CHEMBL276568,CEFPROZIL,
CHEMBL19074,PENTAACETYLQUERCETIN,
CHEMBL122,ROFECOXIB,8887
CHEMBL19236,MOXONIDINE,7009
CHEMBL274711,CYCLOPENTANECARBALDEHYDE,
CHEMBL441414,,76204
CHEMBL19224,PAPAVERINE,28241
CHEMBL19163,LUOTONIN A,
CHEMBL604,CUPRIC SULFATE,23414
CHEMBL275665,ICRF-193,
CHEMBL19004,ATIBEPRONE,
CHEMBL18902,A-87380,
CHEMBL18531,FENPRINAST,
CHEMBL18504,ESUPRONE,
CHEMBL605,PROCAINAMIDE HYDROCHLORIDE,8429
CHEMBL18679,WR-242511,
CHEMBL279390,LAZABEMIDE,
CHEMBL18549,,87434
CHEMBL19010,IODOPROXYFAN,
CHEMBL276087,CYCLONONANONE,
CHEMBL277592,ITAZIGREL,
CHEMBL18786,CINANSERIN,
CHEMBL19215,METERGOLINE,64216
CHEMBL19216,,16343
CHEMBL279392,CELIKALIM,
CHEMBL18607,CYCLOHEPTANONE,
CHEMBL18850,CYCLOHEXANONE,17854
CHEMBL18737,CYCLOOCTANONE,
CHEMBL275809,FR-122047,
CHEMBL18861,ZD-6169,
CHEMBL277996,CYCLOHEPTANE CARBALDEHYDE,
CHEMBL277294,PHTHALIMIDE,38817
CHEMBL19173,PROXYFAN,
CHEMBL18986,DIACETAMIDE,
CHEMBL19309,A-192558,
CHEMBL412229,EREMOMYCIN AGLYCON,
CHEMBL278081,HISTIDINOL,16255
CHEMBL19080,L-375378,
CHEMBL278059,,670
CHEMBL417096,IMPENTAMINE,
CHEMBL19439,IMETIT,64156
CHEMBL606,MISOPROSTOL,
CHEMBL278623,MACIMORELIN,
CHEMBL18981,THIOCOLCHICINE,
CHEMBL278462,CIPRALISANT,
CHEMBL279960,MECLOQUALONE,
CHEMBL274728,RP-68303,
CHEMBL18972,GLEMANSERIN,
CHEMBL283327,"BENZO[1,2,5]THIADIAZOLE",
CHEMBL607,MEPERIDINE,6754
CHEMBL279561,DIHYDROKAINATE,43562
CHEMBL282052,METHAQUALONE,6821
CHEMBL608,PROBUCOL,8427
CHEMBL19902,DX-9065A,
CHEMBL19476,L-765314,
CHEMBL276046,CGP-78850,
CHEMBL19299,LOXOPROFEN,76172
CHEMBL19344,HIGENAMINE,18418
CHEMBL19969,,35322
CHEMBL19742,TRANS-CPPA,
CHEMBL123,ELLIPTECINE,4776
CHEMBL609,TRIENTINE,39501
CHEMBL19880,,37391
CHEMBL19823,,30631
CHEMBL19892,FANAPANEL,
CHEMBL19490,ZOMEPIRAC,35859
CHEMBL19599,CVS-2139,
CHEMBL610,PHENETHYLAMINE,18397
CHEMBL282700,,35321
CHEMBL19845,UK-12130,
CHEMBL19948,,15951
CHEMBL611,TERAZOSIN,9445
CHEMBL263426,MEGANINE 2,
CHEMBL19633,DIAVERIDINE,123115
CHEMBL19844,,31764
CHEMBL19068,,28770
CHEMBL19393,LEVAMFETAMINE,42724
CHEMBL612,DEXTROAMPHETAMINE,4469
CHEMBL19604,9-BENZYL-6-(FURAN-2-YL)-9H-PURINE,
CHEMBL19677,A-286982,
CHEMBL431292,CVS-2359,
CHEMBL19687,STALLIMYCIN HYDROCHLORIDE,
CHEMBL416174,DEFORMYLDISTAMYCIN,
CHEMBL613,PYRAZINOIC ACID,71311
CHEMBL19984,DEOXYGRISEOLIC ACID,
CHEMBL416178,GRISEOLIC ACID,
CHEMBL282724,SITAXENTAN,
CHEMBL279786,BATIMASTAT,
CHEMBL279785,MARIMASTAT,50662
CHEMBL279085,TALIPEXOLE,
CHEMBL19611,ILOMASTAT,
CHEMBL20042,CGS-9896,
CHEMBL279890,RETELLIPTINE,
CHEMBL614,PYRAZINAMIDE,45285
CHEMBL19732,CGS-8216,
CHEMBL19612,SPERMIDINE,16610
CHEMBL278373,,27987
CHEMBL20038,PHLOROISOBUTYROPHENONE,
CHEMBL416732,,88801
CHEMBL276139,,78688
CHEMBL19449,IBUDILAST,
CHEMBL263367,EVERNIMICIN,
CHEMBL428676,AMONAFIDE,
CHEMBL20684,ABT-751,
CHEMBL20803,RACEMORPHAN,
CHEMBL279968,ETHYLKETOCYCLAZOCINE,
CHEMBL282433,DITOLYLGUANIDINE,
CHEMBL278581,ALINIDINE,
CHEMBL20634,SUDOXICAM,
CHEMBL282042,SAQUINAVIR MESYLATE,32121
CHEMBL280164,APAFANT,
CHEMBL19982,NALTREXONE SEMICARBAZONE,
CHEMBL20883,TEGAFUR,32188
CHEMBL21156,,87103
CHEMBL19980,BREFELDIN A,48080
CHEMBL20489,,15968
CHEMBL281593,GUANIDINO ACETATE,16344
CHEMBL281164,DIVAPLON,
CHEMBL20936,BENZAMIDINE,41033
CHEMBL615,PENICILLIN V,27446
CHEMBL616,MONODEETHYLATED-MCP,
CHEMBL214332,INTERMEDINE,
CHEMBL20210,RUPINTRIVIR,
CHEMBL281594,VANOXERINE,64089
CHEMBL617,CEPHALOTHIN,124991
CHEMBL125,MILTEFOSINE,75283
CHEMBL20226,DELTORPHIN II,81498
CHEMBL20913,KNI-1038,
CHEMBL441508,KNI-1039,
CHEMBL20562,ZAPA,35050
CHEMBL21231,DIMETHYL ESTER,
CHEMBL20767,4-GUANIDINO-BENZOIC ACID,125204
CHEMBL20512,KNI-1046,
CHEMBL283800,CREATINE,16919
CHEMBL20240,YM-60828,
CHEMBL20734,NEMONAPRIDE,64217
CHEMBL20403,ZD-2138,
CHEMBL21145,DMP-323,42082
CHEMBL277465,DENBUFYLLINE,
CHEMBL20461,PHENETHYLBORONIC ACID,
CHEMBL20679,ECLANAMINE,
CHEMBL20962,,18261
CHEMBL21241,GW7647,70778
CHEMBL278590,GSK-9578,
CHEMBL277631,,4303
CHEMBL20775,DELTORPHIN A,81455
CHEMBL21157,,15728
CHEMBL20730,VESAMICOL,
CHEMBL21708,4-METHYLBENZOIC ACID,36635
CHEMBL21825,,18156
CHEMBL21832,,17228
CHEMBL277945,SULTOPRIDE,9356
CHEMBL618,4-CHLORO-BENZOIC ACID,30747
CHEMBL20563,,49410
CHEMBL21015,,49401
