mirbase_id	mirbase_name	database	identifier	label
MI0000194	ath-MIR162a	ASRP	ASRP395	miR162
MI0000195	ath-MIR162b	ASRP	ASRP395	miR162
MI0000196	ath-MIR163	ASRP	ASRP1390	miR163
MI0000197	ath-MIR164a	ASRP	ASRP1427	miR164
MI0000198	ath-MIR164b	ASRP	ASRP1427	miR164
MI0000199	ath-MIR165a	RFAM	RF00075	mir-166
MI0000199	ath-MIR165a	ASRP	ASRP1428	miR165
MI0000200	ath-MIR165b	RFAM	RF00075	mir-166
MI0000200	ath-MIR165b	ASRP	ASRP1428	miR165
MI0000201	ath-MIR166a	RFAM	RF00075	mir-166
MI0000201	ath-MIR166a	ASRP	ASRP934	miR166
MI0000202	ath-MIR166b	RFAM	RF00075	mir-166
MI0000202	ath-MIR166b	ASRP	ASRP934	miR166
MI0000203	ath-MIR166c	RFAM	RF00075	mir-166
MI0000203	ath-MIR166c	ASRP	ASRP934	miR166
MI0000204	ath-MIR166d	RFAM	RF00075	mir-166
MI0000204	ath-MIR166d	ASRP	ASRP934	miR166
MI0000205	ath-MIR166e	RFAM	RF00075	mir-166
MI0000205	ath-MIR166e	ASRP	ASRP934	miR166
MI0000206	ath-MIR166f	RFAM	RF00075	mir-166
MI0000206	ath-MIR166f	ASRP	ASRP934	miR166
MI0000207	ath-MIR166g	RFAM	RF00075	mir-166
MI0000207	ath-MIR166g	ASRP	ASRP934	miR166
MI0000208	ath-MIR167a	ASRP	ASRP5	miR167
MI0000209	ath-MIR167b	ASRP	ASRP5	miR167
MI0000210	ath-MIR168a	ASRP	ASRP1429	miR168
MI0000211	ath-MIR168b	ASRP	ASRP1429	miR168
MI0000212	ath-MIR169a	ASRP	ASRP1430	miR169
MI0000213	ath-MIR170	ASRP	ASRP1431	miR170
MI0000214	ath-MIR171a	ASRP	ASRP39	miR171
MI0000215	ath-MIR172a	ASRP	ASRP1432	miR172
MI0000216	ath-MIR172b	ASRP	ASRP1432	miR172
MI0000217	ath-MIR173	ASRP	ASRP886	miR173
MI0000218	ath-MIR159b	ASRP	ASRP1747	miR159
MI0000221	mmu-mir-10b	RFAM	RF00104	mir-10
MI0000221	mmu-mir-10b	MGI	2676804	Mir10b
MI0000221	mmu-mir-10b	ENTREZGENE	387144	Mir10b
MI0000222	mmu-mir-129-1	MGI	2676815	Mir129-1
MI0000222	mmu-mir-129-1	ENTREZGENE	387237	Mir129-1
MI0000223	mmu-mir-181a-2	MGI	2676845	Mir181a-2
MI0000223	mmu-mir-181a-2	ENTREZGENE	387176	Mir181a-2
MI0000224	mmu-mir-182	MGI	2676846	Mir182
MI0000224	mmu-mir-182	ENTREZGENE	387177	Mir182
MI0000225	mmu-mir-183	MGI	2676847	Mir183
MI0000225	mmu-mir-183	ENTREZGENE	387178	Mir183
MI0000226	mmu-mir-184	MGI	2676848	Mir184
MI0000226	mmu-mir-184	ENTREZGENE	387179	Mir184
MI0000227	mmu-mir-185	MGI	2676849	Mir185
MI0000227	mmu-mir-185	ENTREZGENE	387180	Mir185
MI0000228	mmu-mir-186	MGI	2676850	Mir186
MI0000228	mmu-mir-186	ENTREZGENE	387181	Mir186
MI0000229	mmu-mir-187	MGI	2676851	Mir187
MI0000229	mmu-mir-187	ENTREZGENE	387182	Mir187
MI0000230	mmu-mir-188	MGI	2676852	Mir188
MI0000230	mmu-mir-188	ENTREZGENE	387183	Mir188
MI0000231	mmu-mir-24-1	MGI	2676899	Mir24-1
MI0000231	mmu-mir-24-1	ENTREZGENE	387142	Mir24-1
MI0000232	mmu-mir-190a	MGI	2676854	Mir190
MI0000232	mmu-mir-190a	ENTREZGENE	387185	Mir190
MI0000233	mmu-mir-191	MGI	2676855	Mir191
MI0000233	mmu-mir-191	ENTREZGENE	387186	Mir191
MI0000234	hsa-mir-192	TARGETS:PICTAR-VERT	hsa-miR-192	hsa-miR-192
MI0000234	hsa-mir-192	HGNC	31562	MIR192
MI0000234	hsa-mir-192	ENTREZGENE	406967	MIR192
MI0000235	mmu-mir-193a	MGI	2676857	Mir193
MI0000235	mmu-mir-193a	ENTREZGENE	387188	Mir193
MI0000236	mmu-mir-194-1	MGI	2676858	Mir194-1
MI0000236	mmu-mir-194-1	ENTREZGENE	387189	Mir194-1
MI0000237	mmu-mir-195a	MGI	2676859	Mir195
MI0000237	mmu-mir-195a	ENTREZGENE	387190	Mir195
MI0000238	hsa-mir-196a-1	TARGETS:PICTAR-VERT	hsa-miR-196a	hsa-miR-196a
MI0000238	hsa-mir-196a-1	HGNC	31567	MIR196A1
MI0000238	hsa-mir-196a-1	ENTREZGENE	406972	MIR196A1
MI0000239	hsa-mir-197	TARGETS:PICTAR-VERT	hsa-miR-197	hsa-miR-197
MI0000239	hsa-mir-197	HGNC	31569	MIR197
MI0000239	hsa-mir-197	ENTREZGENE	406974	MIR197
MI0000240	hsa-mir-198	TARGETS:PICTAR-VERT	hsa-miR-198	hsa-miR-198
MI0000240	hsa-mir-198	HGNC	31570	MIR198
MI0000240	hsa-mir-198	ENTREZGENE	406975	MIR198
MI0000241	mmu-mir-199a-1	MGI	2676863	Mir199a-1
MI0000241	mmu-mir-199a-1	ENTREZGENE	387194	Mir199a-1
MI0000242	hsa-mir-199a-1	TARGETS:PICTAR-VERT	hsa-miR-199a	hsa-miR-199a
MI0000242	hsa-mir-199a-1	TARGETS:PICTAR-VERT	hsa-miR-199a*	hsa-miR-199a*
MI0000242	hsa-mir-199a-1	HGNC	31571	MIR199A1
MI0000242	hsa-mir-199a-1	ENTREZGENE	406976	MIR199A1
MI0000243	mmu-mir-200b	MGI	2676875	Mir200b
MI0000243	mmu-mir-200b	ENTREZGENE	387243	Mir200b
MI0000244	mmu-mir-201	MGI	2676876	Mir201
MI0000244	mmu-mir-201	ENTREZGENE	387197	Mir201
MI0000245	mmu-mir-202	MGI	2676877	Mir202
MI0000245	mmu-mir-202	ENTREZGENE	387198	Mir202
MI0000246	mmu-mir-203	MGI	2676878	Mir203
MI0000246	mmu-mir-203	ENTREZGENE	387199	Mir203
MI0000247	mmu-mir-204	MGI	2676879	Mir204
MI0000247	mmu-mir-204	ENTREZGENE	387200	Mir204
MI0000248	mmu-mir-205	MGI	2676880	Mir205
MI0000248	mmu-mir-205	ENTREZGENE	387201	Mir205
MI0000249	mmu-mir-206	MGI	2676881	Mir206
MI0000249	mmu-mir-206	ENTREZGENE	387202	Mir206
MI0000250	mmu-mir-207	MGI	2676882	Mir207
MI0000250	mmu-mir-207	ENTREZGENE	387203	Mir207
MI0000251	hsa-mir-208a	TARGETS:PICTAR-VERT	hsa-miR-208	hsa-miR-208
MI0000251	hsa-mir-208a	HGNC	31585	MIR208A
MI0000251	hsa-mir-208a	ENTREZGENE	406990	MIR208A
MI0000252	hsa-mir-129-1	TARGETS:PICTAR-VERT	hsa-miR-129	hsa-miR-129
MI0000252	hsa-mir-129-1	HGNC	31512	MIR129-1
MI0000252	hsa-mir-129-1	ENTREZGENE	406917	MIR129-1
MI0000253	hsa-mir-148a	TARGETS:PICTAR-VERT	hsa-miR-148a	hsa-miR-148a
MI0000253	hsa-mir-148a	HGNC	31535	MIR148A
MI0000253	hsa-mir-148a	ENTREZGENE	406940	MIR148A
MI0000254	hsa-mir-30c-2	TARGETS:PICTAR-VERT	hsa-miR-30c	hsa-miR-30c
MI0000254	hsa-mir-30c-2	HGNC	31627	MIR30C2
MI0000254	hsa-mir-30c-2	ENTREZGENE	407032	MIR30C2
MI0000255	hsa-mir-30d	TARGETS:PICTAR-VERT	hsa-miR-30d	hsa-miR-30d
MI0000255	hsa-mir-30d	HGNC	31628	MIR30D
MI0000255	hsa-mir-30d	ENTREZGENE	407033	MIR30D
MI0000256	mmu-mir-122	MGI	2676805	Mirn122a
MI0000256	mmu-mir-122	ENTREZGENE	387231	Mir122a
MI0000257	mmu-mir-143	MGI	2676828	Mir143
MI0000257	mmu-mir-143	ENTREZGENE	387161	Mir143
MI0000259	mmu-mir-30e	MGI	3619329	Mir30e
MI0000259	mmu-mir-30e	ENTREZGENE	723836	Mir30e
MI0000261	hsa-mir-139	TARGETS:PICTAR-VERT	hsa-miR-139	hsa-miR-139
MI0000261	hsa-mir-139	HGNC	31526	MIR139
MI0000261	hsa-mir-139	ENTREZGENE	406931	MIR139
MI0000262	hsa-mir-147a	TARGETS:PICTAR-VERT	hsa-miR-147	hsa-miR-147
MI0000262	hsa-mir-147a	HGNC	31534	MIR147
MI0000262	hsa-mir-147a	ENTREZGENE	406939	MIR147
MI0000263	hsa-mir-7-1	RFAM	RF00053	mir-7
MI0000263	hsa-mir-7-1	TARGETS:PICTAR-VERT	hsa-miR-7	hsa-miR-7
MI0000263	hsa-mir-7-1	HGNC	31638	MIR7-1
MI0000263	hsa-mir-7-1	ENTREZGENE	407043	MIR7-1
MI0000264	hsa-mir-7-2	RFAM	RF00053	mir-7
MI0000264	hsa-mir-7-2	TARGETS:PICTAR-VERT	hsa-miR-7	hsa-miR-7
MI0000264	hsa-mir-7-2	HGNC	31639	MIR7-2
MI0000264	hsa-mir-7-2	ENTREZGENE	407044	MIR7-2
MI0000265	hsa-mir-7-3	RFAM	RF00053	mir-7
MI0000265	hsa-mir-7-3	TARGETS:PICTAR-VERT	hsa-miR-7	hsa-miR-7
MI0000265	hsa-mir-7-3	HGNC	31640	MIR7-3
MI0000265	hsa-mir-7-3	ENTREZGENE	407045	MIR7-3
MI0000266	hsa-mir-10a	RFAM	RF00104	mir-10
MI0000266	hsa-mir-10a	TARGETS:PICTAR-VERT	hsa-miR-10a	hsa-miR-10a
MI0000266	hsa-mir-10a	HGNC	31497	MIR10A
MI0000266	hsa-mir-10a	ENTREZGENE	406902	MIR10A
MI0000267	hsa-mir-10b	RFAM	RF00104	mir-10
MI0000267	hsa-mir-10b	TARGETS:PICTAR-VERT	hsa-miR-10b	hsa-miR-10b
MI0000267	hsa-mir-10b	HGNC	31498	MIR10B
MI0000267	hsa-mir-10b	ENTREZGENE	406903	MIR10B
MI0000268	hsa-mir-34a	TARGETS:PICTAR-VERT	hsa-miR-34a	hsa-miR-34a
MI0000268	hsa-mir-34a	HGNC	31635	MIR34A
MI0000268	hsa-mir-34a	ENTREZGENE	407040	MIR34A
MI0000269	hsa-mir-181a-2	RFAM	RF00076	mir-181
MI0000269	hsa-mir-181a-2	TARGETS:PICTAR-VERT	hsa-mir-181a-2	hsa-mir-181a-2
MI0000269	hsa-mir-181a-2	HGNC	31549	MIR181A2
MI0000269	hsa-mir-181a-2	ENTREZGENE	406954	MIR181A2
MI0000270	hsa-mir-181b-1	RFAM	RF00076	mir-181
MI0000270	hsa-mir-181b-1	TARGETS:PICTAR-VERT	hsa-miR-181b	hsa-miR-181b
MI0000270	hsa-mir-181b-1	HGNC	31550	MIR181B1
MI0000270	hsa-mir-181b-1	ENTREZGENE	406955	MIR181B1
MI0000271	hsa-mir-181c	RFAM	RF00076	mir-181
MI0000271	hsa-mir-181c	TARGETS:PICTAR-VERT	hsa-miR-181c	hsa-miR-181c
MI0000271	hsa-mir-181c	HGNC	31552	MIR181C
MI0000271	hsa-mir-181c	ENTREZGENE	406957	MIR181C
MI0000272	hsa-mir-182	TARGETS:PICTAR-VERT	hsa-miR-182	hsa-miR-182
MI0000272	hsa-mir-182	TARGETS:PICTAR-VERT	hsa-miR-182*	hsa-miR-182*
MI0000272	hsa-mir-182	HGNC	31553	MIR182
MI0000272	hsa-mir-182	ENTREZGENE	406958	MIR182
MI0000273	hsa-mir-183	TARGETS:PICTAR-VERT	hsa-miR-183	hsa-miR-183
MI0000273	hsa-mir-183	HGNC	31554	MIR183
MI0000273	hsa-mir-183	ENTREZGENE	406959	MIR183
MI0000274	hsa-mir-187	TARGETS:PICTAR-VERT	hsa-miR-187	hsa-miR-187
MI0000274	hsa-mir-187	HGNC	31558	MIR187
MI0000274	hsa-mir-187	ENTREZGENE	406963	MIR187
MI0000279	hsa-mir-196a-2	TARGETS:PICTAR-VERT	hsa-miR-196a	hsa-miR-196a
MI0000279	hsa-mir-196a-2	HGNC	31568	MIR196A2
MI0000279	hsa-mir-196a-2	ENTREZGENE	406973	MIR196A2
MI0000281	hsa-mir-199a-2	TARGETS:PICTAR-VERT	hsa-miR-199a	hsa-miR-199a
MI0000281	hsa-mir-199a-2	TARGETS:PICTAR-VERT	hsa-miR-199a*	hsa-miR-199a*
MI0000281	hsa-mir-199a-2	HGNC	31572	MIR199A2
MI0000281	hsa-mir-199a-2	ENTREZGENE	406977	MIR199A2
MI0000282	hsa-mir-199b	TARGETS:PICTAR-VERT	hsa-miR-199b	hsa-miR-199b
MI0000282	hsa-mir-199b	HGNC	31573	MIR199B
MI0000282	hsa-mir-199b	ENTREZGENE	406978	MIR199B
MI0000283	hsa-mir-203a	TARGETS:PICTAR-VERT	hsa-miR-203	hsa-miR-203
MI0000283	hsa-mir-203a	HGNC	31581	MIR203
MI0000283	hsa-mir-203a	ENTREZGENE	406986	MIR203
MI0000284	hsa-mir-204	TARGETS:PICTAR-VERT	hsa-miR-204	hsa-miR-204
MI0000284	hsa-mir-204	HGNC	31582	MIR204
MI0000284	hsa-mir-204	ENTREZGENE	406987	MIR204
MI0000285	hsa-mir-205	TARGETS:PICTAR-VERT	hsa-miR-205	hsa-miR-205
MI0000285	hsa-mir-205	HGNC	31583	MIR205
MI0000285	hsa-mir-205	ENTREZGENE	406988	MIR205
MI0000286	hsa-mir-210	TARGETS:PICTAR-VERT	hsa-miR-210	hsa-miR-210
MI0000286	hsa-mir-210	HGNC	31587	MIR210
MI0000286	hsa-mir-210	ENTREZGENE	406992	MIR210
MI0000287	hsa-mir-211	TARGETS:PICTAR-VERT	hsa-miR-211	hsa-miR-211
MI0000287	hsa-mir-211	HGNC	31588	MIR211
MI0000287	hsa-mir-211	ENTREZGENE	406993	MIR211
MI0000288	hsa-mir-212	TARGETS:PICTAR-VERT	hsa-miR-212	hsa-miR-212
MI0000288	hsa-mir-212	HGNC	31589	MIR212
MI0000288	hsa-mir-212	ENTREZGENE	406994	MIR212
MI0000289	hsa-mir-181a-1	TARGETS:PICTAR-VERT	hsa-miR-181a	hsa-miR-181a
MI0000289	hsa-mir-181a-1	HGNC	31590	MIR181A1
MI0000289	hsa-mir-181a-1	ENTREZGENE	406995	MIR181A1
MI0000290	hsa-mir-214	TARGETS:PICTAR-VERT	hsa-miR-214	hsa-miR-214
MI0000290	hsa-mir-214	HGNC	31591	MIR214
MI0000290	hsa-mir-214	ENTREZGENE	406996	MIR214
MI0000291	hsa-mir-215	TARGETS:PICTAR-VERT	hsa-miR-215	hsa-miR-215
MI0000291	hsa-mir-215	HGNC	31592	MIR215
MI0000291	hsa-mir-215	ENTREZGENE	406997	MIR215
MI0000292	hsa-mir-216a	TARGETS:PICTAR-VERT	hsa-miR-216	hsa-miR-216
MI0000292	hsa-mir-216a	HGNC	31593	MIR216A
MI0000292	hsa-mir-216a	ENTREZGENE	406998	MIR216A
MI0000293	hsa-mir-217	TARGETS:PICTAR-VERT	hsa-miR-217	hsa-miR-217
MI0000293	hsa-mir-217	HGNC	31594	MIR217
MI0000293	hsa-mir-217	ENTREZGENE	406999	MIR217
MI0000294	hsa-mir-218-1	TARGETS:PICTAR-VERT	hsa-miR-218	hsa-miR-218
MI0000294	hsa-mir-218-1	HGNC	31595	MIR218-1
MI0000294	hsa-mir-218-1	ENTREZGENE	407000	MIR218-1
MI0000295	hsa-mir-218-2	TARGETS:PICTAR-VERT	hsa-miR-218	hsa-miR-218
MI0000295	hsa-mir-218-2	HGNC	31596	MIR218-2
MI0000295	hsa-mir-218-2	ENTREZGENE	407001	MIR218-2
MI0000296	hsa-mir-219a-1	TARGETS:PICTAR-VERT	hsa-miR-219	hsa-miR-219
MI0000296	hsa-mir-219a-1	HGNC	31597	MIR219-1
MI0000296	hsa-mir-219a-1	ENTREZGENE	407002	MIR219-1
MI0000298	hsa-mir-221	TARGETS:PICTAR-VERT	hsa-miR-221	hsa-miR-221
MI0000298	hsa-mir-221	HGNC	31601	MIR221
MI0000298	hsa-mir-221	ENTREZGENE	407006	MIR221
MI0000299	hsa-mir-222	TARGETS:PICTAR-VERT	hsa-miR-222	hsa-miR-222
MI0000299	hsa-mir-222	HGNC	31602	MIR222
MI0000299	hsa-mir-222	ENTREZGENE	407007	MIR222
MI0000300	hsa-mir-223	TARGETS:PICTAR-VERT	hsa-miR-223	hsa-miR-223
MI0000300	hsa-mir-223	HGNC	31603	MIR223
MI0000300	hsa-mir-223	ENTREZGENE	407008	MIR223
MI0000301	hsa-mir-224	TARGETS:PICTAR-VERT	hsa-miR-224	hsa-miR-224
MI0000301	hsa-mir-224	HGNC	31604	MIR224
MI0000301	hsa-mir-224	ENTREZGENE	407009	MIR224
MI0000302	cel-mir-124	WORMBASE	C29E6/8322-8417	
MI0000303	cel-mir-228	WORMBASE	T12E12/23964-24061	
MI0000305	cel-mir-230	WORMBASE	F46G11/21083-21180	
MI0000306	cel-mir-231	WORMBASE	R13A5/6444-6346	
MI0000307	cel-mir-232	WORMBASE	F13H10/3269-3172	
MI0000308	cel-mir-233	WORMBASE	W03G11/505-408	
MI0000309	cel-mir-234	WORMBASE	C13B4/1971-1876	
MI0000310	cel-mir-235	WORMBASE	T09B4/12737-12641	
MI0000311	cel-mir-236	WORMBASE	C52E12/37215-37118	
MI0000312	cel-mir-237	WORMBASE	F22F1/5536-5634	
MI0000313	cel-mir-238	WORMBASE	K01F9/3114-3017	
MI0000314	cel-mir-239a	WORMBASE	C34E11/1222-1319	
MI0000315	cel-mir-239b	WORMBASE	C34E11/176-79	
MI0000316	cel-mir-240	WORMBASE	C39D10/9215-9311	
MI0000317	cel-mir-241	WORMBASE	F56A12/7696-7601	
MI0000318	cel-mir-242	WORMBASE	F36A4/35587-35682	
MI0000319	cel-mir-243	WORMBASE	R08C7/29717-29814	
MI0000320	cel-mir-244	WORMBASE	T04D1/15168-15070	
MI0000321	cel-mir-245	WORMBASE	F55D12/9021-9117	
MI0000322	cel-mir-246	WORMBASE	ZK593/30340-30436	
MI0000323	cel-mir-247	WORMBASE	C39E6/17993-18090	
MI0000324	cel-mir-248	WORMBASE	AH9/20339-20242	
MI0000325	cel-mir-249	WORMBASE	Y48D7A/300-204	
MI0000326	cel-mir-250	WORMBASE	F55A11/6590-6492	
MI0000327	cel-mir-251	WORMBASE	F59F3/28031-28127	
MI0000328	cel-mir-252	WORMBASE	W02B12/2049-1952	
MI0000329	cel-mir-253	WORMBASE	F44E7/10412-10306	
MI0000330	cel-mir-254	WORMBASE	ZK455/13690-13591	
MI0000331	cel-mir-255	WORMBASE	F08F3/31040-31149	
MI0000333	cel-mir-256	WORMBASE	T07H8/6428-6328	
MI0000336	cel-mir-259	WORMBASE	F25D1/9529-9429	
MI0000338	cel-mir-261	WORMBASE	B0034/25192-25290	
MI0000342	hsa-mir-200b	TARGETS:PICTAR-VERT	hsa-miR-200b	hsa-miR-200b
MI0000342	hsa-mir-200b	HGNC	31579	MIR200B
MI0000342	hsa-mir-200b	ENTREZGENE	406984	MIR200B
MI0000343	dme-mir-263a	TARGETS:MIRTE	miR-263a	miR-263a
MI0000343	dme-mir-263a	TARGETS:PICTAR-FLY	dme-miR-263a	dme-miR-263a
MI0000354	dme-mir-184	TARGETS:MIRTE	miR-184	miR-184
MI0000354	dme-mir-184	TARGETS:MIRTE	miR-184S	miR-184S
MI0000354	dme-mir-184	TARGETS:PICTAR-FLY	dme-miR-184	dme-miR-184
MI0000354	dme-mir-184	TARGETS:PICTAR-FLY	dme-miR-184*	dme-miR-184*
MI0000355	dme-mir-274	TARGETS:MIRTE	miR-274	miR-274
MI0000356	dme-mir-275	TARGETS:MIRTE	miR-275	miR-275
MI0000356	dme-mir-275	TARGETS:PICTAR-FLY	dme-miR-275	dme-miR-275
MI0000357	dme-mir-92a	TARGETS:MIRTE	miR-92a	miR-92a
MI0000357	dme-mir-92a	TARGETS:PICTAR-FLY	dme-miR-92a	dme-miR-92a
MI0000358	dme-mir-219	TARGETS:MIRTE	miR-219	miR-219
MI0000358	dme-mir-219	TARGETS:PICTAR-FLY	dme-miR-219	dme-miR-219
MI0000359	dme-mir-276a	TARGETS:MIRTE	miR-276a	miR-276a
MI0000359	dme-mir-276a	TARGETS:MIRTE	miR-276aS	miR-276aS
MI0000359	dme-mir-276a	TARGETS:PICTAR-FLY	dme-miR-276a	dme-miR-276a
MI0000360	dme-mir-277	TARGETS:MIRTE	miR-277	miR-277
MI0000360	dme-mir-277	TARGETS:PICTAR-FLY	dme-miR-277	dme-miR-277
MI0000362	dme-mir-133	TARGETS:MIRTE	miR-133	miR-133
MI0000362	dme-mir-133	TARGETS:PICTAR-FLY	dme-miR-133	dme-miR-133
MI0000363	dme-mir-279	TARGETS:MIRTE	miR-279	miR-279
MI0000363	dme-mir-279	TARGETS:PICTAR-FLY	dme-miR-279	dme-miR-279
MI0000364	dme-mir-33	TARGETS:MIRTE	miR-33	miR-33
MI0000364	dme-mir-33	TARGETS:PICTAR-FLY	dme-miR-33	dme-miR-33
MI0000365	dme-mir-280	TARGETS:MIRTE	miR-280	miR-280
MI0000365	dme-mir-280	TARGETS:PICTAR-FLY	dme-miR-280	dme-miR-280
MI0000366	dme-mir-281-1	TARGETS:MIRTE	miR-281	miR-281
MI0000366	dme-mir-281-1	TARGETS:MIRTE	miR-281aS	miR-281aS
MI0000366	dme-mir-281-1	TARGETS:PICTAR-FLY	dme-miR-281	dme-miR-281
MI0000366	dme-mir-281-1	TARGETS:PICTAR-FLY	dme-miR-281-1*	dme-miR-281-1*
MI0000367	dme-mir-282	TARGETS:MIRTE	miR-282	miR-282
MI0000367	dme-mir-282	TARGETS:PICTAR-FLY	dme-miR-282	dme-miR-282
MI0000368	dme-mir-283	TARGETS:MIRTE	miR-283	miR-283
MI0000368	dme-mir-283	TARGETS:PICTAR-FLY	dme-miR-283	dme-miR-283
MI0000369	dme-mir-284	TARGETS:MIRTE	miR-284	miR-284
MI0000369	dme-mir-284	TARGETS:PICTAR-FLY	dme-miR-284	dme-miR-284
MI0000370	dme-mir-281-2	TARGETS:MIRTE	miR-281bS	miR-281bS
MI0000370	dme-mir-281-2	TARGETS:PICTAR-FLY	dme-miR-281	dme-miR-281
MI0000370	dme-mir-281-2	TARGETS:PICTAR-FLY	dme-miR-281-2*	dme-miR-281-2*
MI0000371	dme-mir-34	TARGETS:MIRTE	miR-34	miR-34
MI0000371	dme-mir-34	TARGETS:PICTAR-FLY	dme-miR-34	dme-miR-34
MI0000373	dme-mir-124	TARGETS:MIRTE	miR-124	miR-124
MI0000373	dme-mir-124	TARGETS:PICTAR-FLY	dme-miR-124	dme-miR-124
MI0000374	dme-mir-79	TARGETS:MIRTE	miR-79	miR-79
MI0000374	dme-mir-79	TARGETS:PICTAR-FLY	dme-miR-79	dme-miR-79
MI0000375	dme-mir-276b	TARGETS:MIRTE	miR-276b	miR-276b
MI0000375	dme-mir-276b	TARGETS:PICTAR-FLY	dme-miR-276b	dme-miR-276b
MI0000376	dme-mir-210	TARGETS:MIRTE	miR-210	miR-210
MI0000376	dme-mir-210	TARGETS:PICTAR-FLY	dme-miR-210	dme-miR-210
MI0000377	dme-mir-285	TARGETS:MIRTE	miR-285	miR-285
MI0000377	dme-mir-285	TARGETS:PICTAR-FLY	dme-miR-285	dme-miR-285
MI0000378	dme-mir-100	TARGETS:MIRTE	miR-100	miR-100
MI0000378	dme-mir-100	TARGETS:PICTAR-FLY	dme-miR-100	dme-miR-100
MI0000379	dme-mir-92b	TARGETS:MIRTE	miR-92b	miR-92b
MI0000379	dme-mir-92b	TARGETS:PICTAR-FLY	dme-miR-92b	dme-miR-92b
MI0000380	dme-mir-286	TARGETS:MIRTE	miR-286	miR-286
MI0000380	dme-mir-286	TARGETS:PICTAR-FLY	dme-miR-286	dme-miR-286
MI0000381	dme-mir-287	TARGETS:MIRTE	miR-287	miR-287
MI0000381	dme-mir-287	TARGETS:PICTAR-FLY	dme-miR-287	dme-miR-287
MI0000382	dme-mir-87	TARGETS:MIRTE	miR-87	miR-87
MI0000382	dme-mir-87	TARGETS:PICTAR-FLY	dme-miR-87	dme-miR-87
MI0000383	dme-mir-263b	TARGETS:MIRTE	miR-263b	miR-263b
MI0000383	dme-mir-263b	TARGETS:PICTAR-FLY	dme-miR-263b	dme-miR-263b
MI0000384	dme-mir-288	TARGETS:MIRTE	miR-288	miR-288
MI0000384	dme-mir-288	TARGETS:PICTAR-FLY	dme-miR-288	dme-miR-288
MI0000385	dme-mir-289	TARGETS:MIRTE	miR-289	miR-289
MI0000385	dme-mir-289	TARGETS:PICTAR-FLY	dme-miR-289	dme-miR-289
MI0000388	mmu-mir-290a	MGI	3711323	Mir290
MI0000388	mmu-mir-290a	ENTREZGENE	100049710	Mir290
MI0000389	mmu-mir-291a	MGI	3711324	Mir291a
MI0000389	mmu-mir-291a	ENTREZGENE	100049715	Mir291a
MI0000390	mmu-mir-292a	MGI	3711325	Mir292
MI0000390	mmu-mir-292a	ENTREZGENE	100049711	Mir292
MI0000391	mmu-mir-293	MGI	3711326	Mir293
MI0000391	mmu-mir-293	ENTREZGENE	100049714	Mir293
MI0000392	mmu-mir-294	MGI	3711327	Mir294
MI0000392	mmu-mir-294	ENTREZGENE	100049712	Mir294
MI0000393	mmu-mir-295	MGI	3711328	Mir295
MI0000393	mmu-mir-295	ENTREZGENE	100049713	Mir295
MI0000394	mmu-mir-296	MGI	3619269	Mir296
MI0000394	mmu-mir-296	ENTREZGENE	723906	Mir296
MI0000395	mmu-mir-297a-1	MGI	3619319	Mirn297-1
MI0000395	mmu-mir-297a-1	ENTREZGENE	723831	Mir297-1
MI0000397	mmu-mir-297a-2	MGI	3619320	Mirn297-2
MI0000397	mmu-mir-297a-2	ENTREZGENE	723945	Mir297-2
MI0000398	mmu-mir-298	MGI	3619321	Mir298
MI0000398	mmu-mir-298	ENTREZGENE	723832	Mir298
MI0000399	mmu-mir-299a	MGI	3619322	Mir299
MI0000399	mmu-mir-299a	ENTREZGENE	723927	Mir299
MI0000400	mmu-mir-300	MGI	3619323	Mir300
MI0000400	mmu-mir-300	ENTREZGENE	723833	Mir300
MI0000401	mmu-mir-301a	MGI	3619324	Mirn301
MI0000401	mmu-mir-301a	ENTREZGENE	723834	Mir301
MI0000402	mmu-mir-302a	MGI	3619325	Mir302a
MI0000402	mmu-mir-302a	ENTREZGENE	723920	Mir302a
MI0000403	mmu-mir-34c	MGI	3619365	Mir34c
MI0000403	mmu-mir-34c	ENTREZGENE	723932	Mir34c
MI0000404	mmu-mir-34b	MGI	3619364	Mir34b
MI0000404	mmu-mir-34b	ENTREZGENE	723849	Mir34b
MI0000405	mmu-let-7d	MGI	2676796	Mirlet7d
MI0000405	mmu-let-7d	ENTREZGENE	387247	Mirlet7d
MI0000406	mmu-mir-106a	MGI	3619120	Mir106a
MI0000406	mmu-mir-106a	ENTREZGENE	723829	Mir106a
MI0000407	mmu-mir-106b	MGI	3619060	Mir106b
MI0000407	mmu-mir-106b	ENTREZGENE	723925	Mir106b
MI0000408	mmu-mir-130b	MGI	3618716	Mir130b
MI0000408	mmu-mir-130b	ENTREZGENE	723816	Mir130b
MI0000409	dme-mir-303	TARGETS:MIRTE	miR-303	miR-303
MI0000410	dme-mir-31b	TARGETS:MIRTE	miR-31b	miR-31b
MI0000410	dme-mir-31b	TARGETS:PICTAR-FLY	dme-miR-31b	dme-miR-31b
MI0000411	dme-mir-304	TARGETS:MIRTE	miR-304	miR-304
MI0000411	dme-mir-304	TARGETS:PICTAR-FLY	dme-miR-304	dme-miR-304
MI0000412	dme-mir-305	TARGETS:MIRTE	miR-305	miR-305
MI0000412	dme-mir-305	TARGETS:PICTAR-FLY	dme-miR-305	dme-miR-305
