D000067758	Glucagon-Like Peptide-2 Receptor	Peptide-2 Receptor, Glucagon-Like|Receptor, Glucagon-Like Peptide-2|GLP-2 Receptor|GLP 2 Receptor|Receptor, GLP-2|GLP2R Protein|Protein, GLP2R|Glucagon-Like Peptide 2 Receptor|Glucagon Like Peptide 2 Receptor|GLP-2R Receptor|GLP 2R Receptor|Receptor, GLP-2R
D000067759	Receptor for Advanced Glycation End Products	Receptor for Advanced Glycation Endproducts|Receptor, Advanced Glycosylation End-Product|Receptor, Advanced Glycosylation End Product|Receptor, Advanced Glycosylation End-Products|Receptor, Advanced Glycosylation End Products|Advanced Glycosylation End Product-Specific Receptor|Advanced Glycosylation End Product Specific Receptor|Receptor for Advanced Glycation End Products (RAGE)|Amphoterin Receptor|Receptor, Amphoterin|Advanced Glycosylation Endproduct Receptors|AGE Receptor|RAGE (Receptor for Advanced Glycation End Products)|Advanced Glycosylation End Product Receptors|Advanced Glycosylation End-Product Receptor|Advanced Glycosylation End Product Receptor|Advanced Glycosylation End-Product Receptors|AGER Protein
D000067776	RNA Recognition Motif Proteins	Ribonucleoprotein Domain Proteins|RNA-Binding Domain Proteins|RNA Binding Domain Proteins|RRM Proteins
D000067777	ELAV-Like Protein 2	2, ELAV-Like Protein|ELAV Like Protein 2|Protein 2, ELAV-Like|ELAV (Embryonic Lethal, Abnormal Vision, Drosophila)-Like 2 (Hu Antigen B)|HuB Antigen|Antigen, HuB|HuB Protein|Protein, HuB|ELAVL2 protein|protein, ELAVL2|HuB Paraneoplastic Encephalomyelitis Antigen
D000067778	ELAV-Like Protein 3	3, ELAV-Like Protein|ELAV Like Protein 3|Protein 3, ELAV-Like|HuC Paraneoplastic Encephalomyelitis Antigen|HuC Protein|Protein, HuC|ELAVL3 Protein|Protein, ELAVL3|HuC Antigen|Antigen, HuC
D000067779	ELAV-Like Protein 4	ELAV Like Protein 4|HuD Paraneoplastic Encephalomyelitis Antigen|HuD Protein|Protein, HuD|ELAVL4 Protein|Protein, ELAVL4|HuD Antigen|Antigen, HuD
D000067780	ELAV-Like Protein 1	ELAV Like Protein 1|HuR Paraneoplastic Encephalomyelitis Antigen|HuR Protein|Protein, HuR|ELAVL1 protein|protein, ELAVL1|HuR Antigen|Antigen, HuR
D000067796	Whey	
D000067816	Whey Proteins	Protein, Whey|Proteins, Whey|Whey Protein
D000067836	Hoarding Disorder	Disorders, Hoarding|Hoarding Disorders
D000067856	Poly(ADP-ribose) Polymerase Inhibitors	Inhibitors of Poly(ADP-ribose) Polymerases|Poly(ADP-ribosylation) Inhibitors|PARP Inhibitors|Inhibitors, PARP
D000067877	Autism Spectrum Disorder	Spectrum Disorders, Autism|Autism Spectrum Disorders
D000067878	CELF Proteins	Proteins, CELF|BRUNOL Proteins|Proteins, BRUNOL|CUGBP, Elav-Like Family Member Proteins|CUGBP, Elav Like Family Member Proteins|CUG Triplet Repeat, RNA-Binding Proteins|CUG Triplet Repeat, RNA Binding Proteins|CUG-BP Proteins|CUG BP Proteins|Proteins, CUG-BP|CUGBP Proteins|Proteins, CUGBP|Bruno-Like Family Member Proteins|Bruno Like Family Member Proteins
D000067879	CELF1 Protein	Protein, CELF1|Bruno-Like 2 Protein|2 Protein, Bruno-Like|Bruno Like 2 Protein|Protein, Bruno-Like 2|CUGBP, Elav-Like Family Member 1 Protein|CUGBP, Elav Like Family Member 1 Protein|CUGBP1 Protein|Protein, CUGBP1|BRUNOL2 Protein|Protein, BRUNOL2|CUG Triplet Repeat, RNA-Binding Protein 1|CUG Triplet Repeat, RNA Binding Protein 1
D000067896	Industrial Development	Development, Industrial|Developments, Industrial|Industrial Developments
D000067917	Cloud Computing	Computing, Cloud|Cloud Processing|Processing, Cloud|Cloud Storage|Cloud Storages|Storage, Cloud|Storages, Cloud|Cloud Service|Service, Cloud
D000067936	Natural Resources	Natural Resource|Resource, Natural|Resources, Natural
D000067940	Glycemic Load	Load, Glycemic
D000067956	Adenylyl Cyclase Inhibitors	Cyclase Inhibitors, Adenylyl|Inhibitors, Adenylyl Cyclase|Adenylate Cyclase Inhibitors|Cyclase Inhibitors, Adenylate|Inhibitors, Adenylate Cyclase
D000067996	RAW 264.7 Cells	264.7 Cell, RAW|264.7 Cells, RAW|Cell, RAW 264.7|Cells, RAW 264.7|RAW 264.7 Cell|RAW 264.7 Cell Line
D000068	Accreditation	Accreditations
D000068016	Clostridiales	
D000068036	Graphic Novels	
D000068037	South Sudan	
D000068079	Motor Disorders	
D000068097	Maternal Health	Health, Maternal
D000068098	Seed Bank	Bank, Seed|Banks, Seed|Seed Banks|Seeds Bank|Bank, Seeds|Seedbank|Seedbanks
D000068099	Trauma and Stressor Related Disorders	
D000068101	Maternal-Child Health Services	Maternal Child Health Services|Health Services, Maternal-Child|Health Service, Maternal-Child|Health Services, Maternal Child|Maternal-Child Health Service|Service, Maternal-Child Health|Services, Maternal-Child Health
D000068103	Serine-Arginine Splicing Factors	Factors, Serine-Arginine Splicing|Serine Arginine Splicing Factors|Splicing Factors, Serine-Arginine|Serine-Arginine-Rich Splicing Proteins|Proteins, Serine-Arginine-Rich Splicing|Serine Arginine Rich Splicing Proteins|Splicing Proteins, Serine-Arginine-Rich|SR-Rich Splicing Proteins|Proteins, SR-Rich Splicing|SR Rich Splicing Proteins|Splicing Proteins, SR-Rich
D000068104	Infant Health	Health, Infant|Baby Health|Health, Baby
D000068105	Bipolar and Related Disorders	
D000068116	Gender Dysphoria	
D000068156	Formative Feedback	Feedback, Formative|Constructive Feedback|Feedback, Constructive|Feedback (Learning)
D000068180	Aripiprazole	7-(4-(4-(2,3-dichlorophenyl)-1-piperazinyl)butyloxy)-3,4-dihydro-2(1H)-quinolinone|Aripiprazol
D000068181	Prunus dulcis	Almond Tree|Almond Trees|Tree, Almond|Trees, Almond|Prunis communis|Sweet Almond|Almond, Sweet|Almonds, Sweet|Sweet Almonds|Prunus amygdalus|Amygdalus communis
D000068196	Albumin-Bound Paclitaxel	Albumin Bound Paclitaxel|Paclitaxel, Albumin-Bound|Protein-Bound Paclitaxel|Paclitaxel, Protein-Bound|Protein Bound Paclitaxel
D000068216	Child Protective Services	Child Protective Service|Child Welfare Agencies|Child Welfare Agency|Welfare Agency, Child
D000068217	Social Workers	Social Worker|Worker, Social|Workers, Social
D000068218	Prunus africana	Prune, African|African Prune|African Prunes|Prunes, African|Pygeum africanum
D000068219	Prunus armeniaca	Apricot Tree|Apricot Trees|Tree, Apricot|Trees, Apricot
D000068220	Prunus avium	Sweet Cherry Tree|Cherry Tree, Sweet|Cherry Trees, Sweet|Sweet Cherry Trees|Tree, Sweet Cherry|Trees, Sweet Cherry
D000068236	Refugium	Refugia
D000068237	Distance Counseling	Counseling, Distance|E-Therapy|E Therapy|E-Therapies|E-Counseling|E Counseling
D000068238	Lubiprostone	Prostan-1-oic acid, 16,16-difluoro-11-hydroxy-9,15-dioxo-, (11alpha)-
D000068239	Prunus persica	Peach Tree|Peach Trees|Tree, Peach|Trees, Peach
D000068240	Data Anonymization	Anonymization, Data
D000068241	Personally Identifiable Information	
D000068242	Prunus domestica	Plum Tree|Plum Trees|Tree, Plum|Trees, Plum
D000068256	Darbepoetin alfa	Novel Erythropoiesis Stimulating Protein|NESP|Darbepoietin alfa
D000068257	Efavirenz, Emtricitabine, Tenofovir Disoproxil Fumarate Drug Combination	
D000068258	Bevacizumab	
D000068276	Giraffes	Giraffe
D000068296	Risedronic Acid	
D000068297	Fluticasone-Salmeterol Drug Combination	Drug Combination, Fluticasone-Salmeterol|Fluticasone Salmeterol Drug Combination|Fluticasone - Salmeterol|Fluticasone Salmeterol|Fluticasone-Salmeterol Combination|Combination, Fluticasone-Salmeterol|Fluticasone Salmeterol Combination
D000068298	Fluticasone	
D000068299	Salmeterol Xinafoate	Xinafoate, Salmeterol
D000068316	Parks, Recreational	Park, Recreational|Recreational Park|Recreational Parks
D000068336	Warfare and Armed Conflicts	Armed Conflicts and Warfare
D000068337	Armed Conflicts	Armed Conflict|Conflict, Armed|Conflicts, Armed
D000068338	Everolimus	SDZ RAD|RAD, SDZ|SDZ-RAD|40-O-(2-hydroxyethyl)-rapamycin
D000068342	Aspirin, Dipyridamole Drug Combination	Aspirin-Dipyridamole Drug Combination|Aspirin Dipyridamole Drug Combination|Combination, Aspirin-Dipyridamole Drug|Drug Combination, Aspirin-Dipyridamole
D000068356	Self-Control	Self-Regulation|Self Control|Control, Self|Self Regulation|Regulation, Self
D000068357	Saline Waters	Saline Water|Water, Saline|Waters, Saline
D000068376	Compassion Fatigue	Fatigue, Compassion|Vicarious Trauma|Trauma, Vicarious|Traumas, Vicarious|Vicarious Traumas|Secondary Trauma|Secondary Traumas|Trauma, Secondary|Traumas, Secondary|Secondary Traumatization|Secondary Traumatizations|Traumatization, Secondary|Traumatizations, Secondary|Secondary Traumatic Stress|Stress, Secondary Traumatic|Stresses, Secondary Traumatic|Traumatic Stress, Secondary|Vicarious Traumatization|Traumatization, Vicarious
D000068377	Plantaginaceae	Speedwell Family|Families, Speedwell|Family, Speedwell|Speedwell Families
D000068378	Lamiales	
D000068397	Clinical Study	
D000068436	Surgical Clearance	Clearance, Surgical|Clearances, Surgical|Surgical Clearances|Medical Clearance|Clearance, Medical|Clearances, Medical|Medical Clearances
D000068437	Pemetrexed	MTA|N-(4-(2-(2-amino-3,4-dihydro-4-oxo-7H-pyrrolo(2,3-d)pyrimdin-5-yl)ethyl)benzoyl)glutamic acid
D000068438	Brimonidine Tartrate	5-Bromo-6-(2-imidazolin-2-ylamino)quinoxaline D-tartrate
D000068456	Clinical Studies as Topic	
D000068476	Beijing	Peking
D000068516	African Union	Union, African
D000068536	Firmicutes	
D000068538	Dutasteride	17beta-N-(2,5-bis(trifluoromethyl))phenyl-carbamoyl-4-aza-5alpha-androst-1-en-3-one
D000068543	Calceolariaceae	
D000068556	Interferon beta-1a	beta-1a, Interferon|Interferon beta 1a|beta 1a, Interferon
D000068557	Olmesartan Medoxomil	Medoxomil, Olmesartan|5-Methyl-2-oxo-1,3-dioxolen-4-yl)methoxy-4-(1-hydroxy-1-methylethyl)-2-propyl-1-(4-(2-(tetrazol-5-yl)phenyl)phenyl)methylimidazol-5-carboxylate - T287346
D000068558	Amlodipine Besylate, Olmesartan Medoxomil Drug Combination	Amlodipine Besylate-Olmesartan Medoxomil Drug Combination|Amlodipine Besylate Olmesartan Medoxomil Drug Combination|Amlodipine Besylate-Olmesartan Medoxomil|Amlodipine Besylate Olmesartan Medoxomil|Besylate-Olmesartan Medoxomil, Amlodipine|Medoxomil, Amlodipine Besylate-Olmesartan|Amlodipine Besylate, Olmesartan Medoxomil
D000068576	Interferon beta-1b	Beta-IFN-1b|Ser(17) IFN-beta|Interferon Beta, Serine(17)|Serine(17) Interferon Beta|Interferon beta 1b|IFN-Beta Ser|Interferon Beta, Ser(17)
D000068577	Nebivolol	Alpha,Alpha'-(Iminobis(Methylene))bis(6-Fluoro-3,4-dihydro)-2H-1-benzopyran-2-methanol
D000068579	Celecoxib	4-(5-(4-methylphenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)benzenesulfonamide
D000068580	Varenicline	6,7,8,9-Tetrahydro-6,10-methano-6H-pyrazino(2,3-h)benzazepine
D000068581	Tadalafil	
D000068582	Certolizumab Pegol	
D000068597	Censorship, Research	Research Censorship
D000068598	Data Accuracy	Accuracies, Data|Accuracy, Data|Data Accuracies
D000068599	Brimonidine Tartrate, Timolol Maleate Drug Combination	Brimonidine Tartrate-Timolol Maleate|Brimonidine Tartrate Timolol Maleate|Maleate, Brimonidine Tartrate-Timolol|Tartrate-Timolol Maleate, Brimonidine|Brimonidine Tartrate-Timolol Maleate Drug Combination|Brimonidine Tartrate Timolol Maleate Drug Combination
D000068600	Albuterol, Ipratropium Drug Combination	Albuterol-Ipratropium|Albuterol Ipratropium|Albuterol-Ipratropium Drug Combination|Albuterol Ipratropium Drug Combination|Combination, Albuterol-Ipratropium Drug|Drug Combination, Albuterol-Ipratropium
D000068601	Dual Use Research	Research, Dual Use|Use Research, Dual
D000068616	Professionalism	
D000068617	Genetic Background	Background, Genetic|Backgrounds, Genetic|Genetic Backgrounds
D000068618	Selective Breeding	Breeding, Selective|Breedings, Selective|Selective Breedings
D000068636	Legendary Creatures	Creature, Legendary|Creatures, Legendary|Legendary Creature|Mythical Creatures|Creature, Mythical|Creatures, Mythical|Mythical Creature|Mythical Animals|Animal, Mythical|Animals, Mythical|Mythical Animal
D000068656	Mometasone Furoate	Furoate, Mometasone
D000068676	Fallopia multiflora	Fo-Ti|Fo Ti|Polygonum multiflorum
D000068677	Sildenafil Citrate	Citrate, Sildenafil|1-((3-(6,7-Dihydro-1-methyl-7-oxo-3-propyl-1H-pyrazolo(4,3-d)pyrimidin-5-yl)-4-ethoxyphenyl)sulfonyl)-4-methylpiperazine citrate
D000068678	Emtricitabine, Rilpivirine, Tenofovir Drug Combination	Emtricitabine Rilpivirine Tenofovir Drug Combination|Emtricitabine-Rilpivirine-Tenofovir Drug Combination|Combination, Emtricitabine-Rilpivirine-Tenofovir Drug|Drug Combination, Emtricitabine-Rilpivirine-Tenofovir
D000068679	Emtricitabine	Beta-L-2',3'-dideoxy-5-fluoro-3'-thiacytidine|Beta L 2',3' dideoxy 5 fluoro 3' thiacytidine
D000068696	Rilpivirine	
D000068698	Tenofovir	9-(2-Phosphonylmethoxypropyl)adenine|9-PMPA (tenofovir)|9-(2-Phosphonomethoxypropyl)adenine
D000068717	Glatiramer Acetate	Acetate, Glatiramer
D000068718	Rosuvastatin Calcium	Calcium, Rosuvastatin
D000068736	Duloxetine Hydrochloride	Hydrochloride, Duloxetine|Duloxetine HCl|HCl, Duloxetine
D000068737	Tolterodine Tartrate	Tartrate, Tolterodine
D000068756	Valsartan	N-valeryl-N-((2'-(1H-tetrazol-5-yl)biphenyl-4-yl)methyl)valine
D000068757	Ononis	Rest-Harrow|Rest Harrow|Rest-Harrows|Restharrow|Restharrows
D000068758	Mometasone Furoate, Formoterol Fumarate Drug Combination	Mometasone Furoate-Formoterol Fumarate Drug Combination|Mometasone Furoate Formoterol Fumarate Drug Combination
D000068759	Formoterol Fumarate	Formoterol Fumarate, ((R*,R*)-(+-))-isomer|3-Formylamino-4-hydroxy-alpha-(N-1-methyl-2-p-methoxyphenethylaminomethyl)benzyl alcohol.hemifumarate
D000068760	Serotonin and Noradrenaline Reuptake Inhibitors	SSRIs and NRIs|NRIs and SSRIs|Serotonin and Noradrenaline Uptake Inhibitors|SNRIs|Serotonin and Norepinephrine Reuptake Inhibitors|Serotonin and Norepinephrine Uptake Inhibitors
D000068776	Sleep Aids, Pharmaceutical	Pharmaceutical Sleep Aids|Sleep Promoting Agents|Sleep Inducers
D000068796	Orexin Receptor Antagonists	Orexin Receptor Blockers
D000068797	Orexins	Hypocretins
D000068798	Hoodia	
D000068799	Prasugrel Hydrochloride	Hydrochloride, Prasugrel|Prasugrel HCl|HCl, Prasugrel
D000068800	Etanercept	
D000068801	Adapalene, Benzoyl Peroxide Drug Combination	Adapalene-Benzoyl Peroxide Drug Combination|Adapalene - Benzoyl Peroxide Drug Combination|Adapalene Benzoyl Peroxide Drug Combination
D000068816	Adapalene	6-(3-(1-adamantyl)-4-methoxyphenyl)-2-naphthoic acid
D000068817	Epoetin Alfa	Alfa, Epoetin|Recombinant 1-165 Erythropoietin, Glycoform Alpha|Recombinant 1 165 Erythropoietin, Glycoform Alpha
D000068818	Cetuximab	
D000068819	Hyssopus Plant	Hyssopus Plants|Plant, Hyssopus|Plants, Hyssopus
D000068836	Rivastigmine	(S)-N-Ethyl-3-((1-dimethyl-amino)ethyl)-N-methylphenylcarbamate
D000068837	Parmeliaceae	
D000068838	Amlodipine, Valsartan Drug Combination	Amlodipine - Valsartan|- Valsartan, Amlodipine|Valsartan, Amlodipine -|Amlodipine-Valsartan|Amlodipine Valsartan|Amlodipine-Valsartan Drug Combination|Amlodipine Valsartan Drug Combination|Combination, Amlodipine-Valsartan Drug|Drug Combination, Amlodipine-Valsartan
D000068856	Eugenia	Eugenias
D000068857	Human Papillomavirus Recombinant Vaccine Quadrivalent, Types 6, 11, 16, 18	
D000068858	Kombucha Tea	Kombucha Teas|Tea, Kombucha|Teas, Kombucha
D000068876	Fingolimod Hydrochloride	Hydrochloride, Fingolimod|2-Amino-2-(2-(4-octylphenyl)ethyl)-1,3-propanediol hydrochloride
D000068877	Imatinib Mesylate	Mesylate, Imatinib|Imatinib Methanesulfonate|Methanesulfonate, Imatinib
D000068878	Trastuzumab	
D000068879	Adalimumab	
D000068880	Isophane Insulin, Human	Human Isophane Insulin|Insulin, Human Isophane|Protophane|Protophan|NPH Insulin, Human|Human NPH Insulin|Insulin, Human NPH|Insulin, NPH, Human
D000068881	Animals, Exotic	Exotic Animals|Animal, Exotic|Exotic Animal
D000068882	Paliperidone Palmitate	Palmitate, Paliperidone
D000068884	Immunosenescence	
D000068896	Canagliflozin	
D000068897	Iridescence	Goniochromism|Iridescent Coloring|Coloring, Iridescent|Colorings, Iridescent|Iridescent Colorings
D000068898	Raltegravir Potassium	Potassium, Raltegravir
D000068899	Sitagliptin Phosphate, Metformin Hydrochloride Drug Combination	Sitagliptin Phosphate-Metformin Hydrochloride Drug Combination|Sitagliptin Phosphate Metformin Hydrochloride Drug Combination
D000068900	Sitagliptin Phosphate	Phosphate, Sitagliptin|Sitagliptin Phosphate Monohydrate|Monohydrate, Sitagliptin Phosphate|Phosphate Monohydrate, Sitagliptin|Sitagliptin Monophosphate Monohydrate|Monohydrate, Sitagliptin Monophosphate|Monophosphate Monohydrate, Sitagliptin
D000068916	Spatial Regression	Regression, Spatial|Regressions, Spatial|Spatial Regressions
D000068936	Theranostic Nanomedicine	Nanomedicine, Theranostic|Nanomedicines, Theranostic|Theranostic Nanomedicines
D000068937	Cosmeceuticals	
D000068956	Prisoner Dilemma	Dilemma, Prisoner|Prisoner's Dilemma|Dilemma, Prisoner's|Prisoners Dilemma|Dilemma, Prisoners
D000068957	Games, Recreational	Game, Recreational|Recreational Game|Recreational Games
D000068958	Return to Sport	Return to Sports|Sport, Return to|Sports, Return to|to Sport, Return|to Sports, Return|Return to Play|Play, Return to|to Play, Return
D000068959	Body Weight Maintenance	Body Weight Maintenances|Maintenance, Body Weight|Maintenances, Body Weight|Weight Maintenance, Body|Weight Maintenances, Body
D000068977	Concierge Medicine	Medicine, Concierge|Retainer Medicine|Medicine, Retainer|Boutique Medicine|Medicine, Boutique
D000068997	Smartphone	Smartphones|Smart Phones|Smart Phone|Phone, Smart|Phones, Smart
D000068998	Humidifiers	Humidifier
D000069	Acculturation	
D000069036	Insulin Glargine	Glargine, Insulin|A21-Gly-B31-Arg-B32-Arg-insulin|A21 Gly B31 Arg B32 Arg insulin|Insulin, Glycyl(A21)-Arginyl(B31,B32)|Glargine|Insulin, Gly(A21)-Arg(B31,B32)
D000069056	Lurasidone Hydrochloride	Hydrochloride, Lurasidone|Lurasidone HCl|HCl, Lurasidone
