id	name
GO:0071186	protocadherin-alpha-v4-protocadherin-gamma-b2 complex
GO:0071187	protocadherin-alpha-v4-protocadherin-gamma-b4 complex
GO:0071188	protocadherin-alpha-v7-protocadherin-gamma-a1 complex
GO:0071189	protocadherin-alpha-v7-protocadherin-gamma-a3 complex
GO:0071190	protocadherin-alpha-v7-protocadherin-gamma-b2 complex
GO:0071191	protocadherin-alpha-v7-protocadherin-gamma-b4 complex
GO:0071192	Kv4.2-KChIP1 channel complex
GO:0071193	Kv4.2-KChIP2 channel complex
GO:0071194	Kv4.2-KChIP3 channel complex
GO:0071195	Kv4.2-KChIP4 channel complex
GO:0071196	Kv4.3-KChIP1 channel complex
GO:0071197	Kv4.2-Kv4.3 channel complex
GO:0071198	Kv4.1-DPP6 channel complex
GO:0071199	Kv4.1-DPP10 channel complex
GO:0071200	Kv4.2-DPP6 channel complex
GO:0071201	Kv4.3-DPP6 channel complex
GO:0071202	Kv4.3-DPP10 channel complex
GO:0071203	WASH complex
GO:0071204	histone pre-mRNA 3'end processing complex
GO:0071212	subsynaptic reticulum
GO:0071254	cytoplasmic U snRNP body
GO:0071256	translocon complex
GO:0071261	Ssh1 translocon complex
GO:0071339	MLL1 complex
GO:0071341	medial cortical node
GO:0071437	invadopodium
GO:0071438	invadopodium membrane
GO:0071439	clathrin complex
GO:0071458	integral component of cytoplasmic side of endoplasmic reticulum membrane
GO:0071513	phosphopantothenoylcysteine decarboxylase complex
GO:0071521	Cdc42 GTPase complex
GO:0071540	eukaryotic translation initiation factor 3 complex, eIF3e
GO:0071541	eukaryotic translation initiation factor 3 complex, eIF3m
GO:0071546	pi-body
GO:0071547	piP-body
GO:0071556	integral component of lumenal side of endoplasmic reticulum membrane
GO:0071561	nucleus-vacuole junction
GO:0071563	Myo2p-Vac17p-Vac8p transport complex
GO:0071564	npBAF complex
GO:0071565	nBAF complex
GO:0071575	integral component of external side of plasma membrane
GO:0071595	Nem1-Spo7 phosphatase complex
GO:0071597	cellular birth scar
GO:0071598	neuronal ribonucleoprotein granule
GO:0071601	sphere organelle
GO:0071627	integral component of fungal-type vacuolar membrane
GO:0071628	intrinsic component of fungal-type vacuolar membrane
GO:0071664	catenin-TCF7L2 complex
GO:0071665	gamma-catenin-TCF7L2 complex
GO:0071666	Slit-Robo signaling complex
GO:0071682	endocytic vesicle lumen
GO:0071683	sensory dendrite
GO:0071685	NADH dehydrogenase complex (plastoquinone)
GO:0071686	horsetail nucleus
GO:0071687	horsetail nucleus leading edge
GO:0071735	IgG immunoglobulin complex
GO:0071736	IgG immunoglobulin complex, circulating
GO:0071737	IgG B cell receptor complex
GO:0071738	IgD immunoglobulin complex
GO:0071739	IgD immunoglobulin complex, circulating
GO:0071740	IgD B cell receptor complex
GO:0071741	IgD immunoglobulin complex, GPI-anchored
GO:0071742	IgE immunoglobulin complex
GO:0071743	IgE immunoglobulin complex, circulating
GO:0071744	IgE B cell receptor complex
GO:0071745	IgA immunoglobulin complex
GO:0071746	IgA immunoglobulin complex, circulating
GO:0071747	IgA B cell receptor complex
GO:0071748	monomeric IgA immunoglobulin complex
GO:0071749	polymeric IgA immunoglobulin complex
GO:0071750	dimeric IgA immunoglobulin complex
GO:0071751	secretory IgA immunoglobulin complex
GO:0071752	secretory dimeric IgA immunoglobulin complex
GO:0071753	IgM immunoglobulin complex
GO:0071754	IgM immunoglobulin complex, circulating
GO:0071755	IgM B cell receptor complex
GO:0071756	pentameric IgM immunoglobulin complex
GO:0071757	hexameric IgM immunoglobulin complex
GO:0071758	IgW immunoglobulin complex
GO:0071759	IgX immunoglobulin complex
GO:0071760	IgY immunoglobulin complex
GO:0071761	IgZ immunoglobulin complex
GO:0071762	heavy chain immunoglobulin complex
GO:0071781	endoplasmic reticulum cisternal network
GO:0071782	endoplasmic reticulum tubular network
GO:0071797	LUBAC complex
GO:0071808	satellite fibril
GO:0071817	MMXD complex
GO:0071818	BAT3 complex
GO:0071819	DUBm complex
GO:0071821	FANCM-MHF complex
GO:0071914	prominosome
GO:0071920	cleavage body
GO:0071942	XPC complex
GO:0071943	Myc-Max complex
GO:0071944	cell periphery
GO:0071953	elastic fiber
GO:0071957	old mitotic spindle pole body
GO:0071958	new mitotic spindle pole body
GO:0071986	Ragulator complex
GO:0072324	ascus epiplasm
GO:0072357	PTW/PP1 phosphatase complex
GO:0072379	ER membrane insertion complex
GO:0072380	TRC complex
GO:0072487	MSL complex
GO:0072492	host cell mitochondrial intermembrane space
GO:0072493	host cell endosome lumen
GO:0072494	host multivesicular body
GO:0072495	host cell Cajal body
GO:0072516	viral assembly compartment
GO:0072517	host cell viral assembly compartment
GO:0072534	perineuronal net
GO:0072536	interleukin-23 receptor complex
GO:0072546	ER membrane protein complex
GO:0072556	other organism presynaptic membrane
GO:0072557	IPAF inflammasome complex
GO:0072558	NLRP1 inflammasome complex
GO:0072559	NLRP3 inflammasome complex
GO:0072562	blood microparticle
GO:0072563	endothelial microparticle
GO:0072588	box H/ACA RNP complex
GO:0072589	box H/ACA scaRNP complex
GO:0072669	tRNA-splicing ligase complex
GO:0072686	mitotic spindle
GO:0072687	meiotic spindle
GO:0075341	host cell PML body
GO:0080008	Cul4-RING E3 ubiquitin ligase complex
GO:0080085	signal recognition particle, chloroplast targeting
GO:0085026	tubovesicular membrane network
GO:0085035	haustorium
GO:0085036	extrahaustorial matrix
GO:0085037	extrahaustorial membrane
GO:0085039	extra-invasive hyphal membrane
GO:0085040	extra-invasive hyphal space
GO:0085041	arbuscule
GO:0085042	periarbuscular membrane
GO:0089701	U2AF
GO:0089713	Cbf1-Met4-Met28 complex
GO:0089716	Pip2-Oaf1 complex
GO:0089717	spanning component of membrane
GO:0090123	lysosomal glycocalyx
GO:0090395	plant cell papilla
GO:0090396	leaf papilla
GO:0090397	stigma papilla
GO:0090404	pollen tube tip
GO:0090405	unicellular trichome branch
GO:0090406	pollen tube
GO:0090443	FAR/SIN/STRIPAK complex
GO:0090498	extrinsic component of Golgi membrane
GO:0090512	eisosome membrane domain/MCC
GO:0090533	cation-transporting ATPase complex
GO:0090534	calcium ion-transporting ATPase complex
GO:0090535	WICH complex
GO:0090536	NoRC complex
GO:0090537	CERF complex
GO:0090543	Flemming body
GO:0090544	BAF-type complex
GO:0090545	CHD-type complex
GO:0090552	unicellular trichome apex
GO:0090553	unicellular trichome tip
GO:0090568	nuclear transcriptional repressor complex
GO:0090569	cytoplasmic transcriptional repressor complex
GO:0090570	RNA polymerase I transcription repressor complex
GO:0090571	RNA polymerase II transcription repressor complex
GO:0090572	RNA polymerase III transcription repressor complex
GO:0090573	RNA polymerase IV transcription repressor complex
GO:0090574	RNA polymerase V transcription repressor complex
GO:0090575	RNA polymerase II transcription factor complex
GO:0090576	RNA polymerase III transcription factor complex
GO:0090577	RNA polymerase IV transcription factor complex
GO:0090578	RNA polymerase V transcription factor complex
GO:0090619	meiotic spindle pole
GO:0090635	extracellular core region of desmosome
GO:0090636	outer dense plaque of desmosome
GO:0090637	inner dense plaque of desmosome
GO:0090641	microsporidian-type endospore
GO:0090642	microsporidian-type exospore
GO:0090651	apical cytoplasm
GO:0090652	basolateral cytoplasm
GO:0090653	apical recycling endosome
GO:0090654	basolateral recycling endosome
GO:0090658	cone matrix sheath
GO:0090661	box H/ACA telomerase RNP complex
GO:0090665	glycoprotein complex
GO:0090688	cleavage furrow rim
GO:0090689	cleavage furrow leading edge
GO:0090692	mitochondrial membrane scission site
GO:0090694	Scc2-Scc4 cohesin loading complex
GO:0090695	Wpl/Pds5 cohesin loading/unloading complex
GO:0090705	trichome papilla
GO:0090712	basal pole of outer hair cell
GO:0090723	growth cone part
GO:0090724	central region of growth cone
GO:0090725	peripheral region of growth cone
GO:0090726	cortical dynamic polarity patch
GO:0090730	Las1 complex
GO:0090732	cofilin-actin rod
GO:0090733	tenascin complex
GO:0090734	site of DNA damage
GO:0090740	integral component of pigment granule membrane
GO:0090741	pigment granule membrane
GO:0097002	mitochondrial inner boundary membrane
GO:0097013	phagocytic vesicle lumen
GO:0097014	ciliary plasm
GO:0097015	bacterial-type flagellar cytoplasm
GO:0097025	MPP7-DLG1-LIN7 complex
GO:0097038	perinuclear endoplasmic reticulum
GO:0097042	extrinsic component of fungal-type vacuolar membrane
GO:0097047	DNA replication termination region
GO:0097057	TRAF2-GSTP1 complex
GO:0097058	CRLF-CLCF1 complex
GO:0097059	CNTFR-CLCF1 complex
GO:0097060	synaptic membrane
GO:0097071	interferon regulatory factor complex
GO:0097072	interferon regulatory factor 3 complex
GO:0097073	interferon regulatory factor 5 complex
GO:0097074	interferon regulatory factor 7 complex
GO:0097075	interferon regulatory factor 3-interferon regulatory factor 7 complex
GO:0097076	transforming growth factor beta activated kinase 1 complex
GO:0097078	FAL1-SGD1 complex
GO:0097085	interferon regulatory factor 3-interferon regulatory factor 5 complex
GO:0097121	cyclin A1-CDK1 complex
GO:0097122	cyclin A2-CDK1 complex
GO:0097123	cyclin A1-CDK2 complex
GO:0097124	cyclin A2-CDK2 complex
GO:0097125	cyclin B1-CDK1 complex
GO:0097126	cyclin B2-CDK1 complex
GO:0097127	cyclin B3-CDK2 complex
GO:0097128	cyclin D1-CDK4 complex
GO:0097129	cyclin D2-CDK4 complex
GO:0097130	cyclin D3-CDK4 complex
GO:0097131	cyclin D1-CDK6 complex
GO:0097132	cyclin D2-CDK6 complex
GO:0097133	cyclin D3-CDK6 complex
GO:0097134	cyclin E1-CDK2 complex
GO:0097135	cyclin E2-CDK2 complex
GO:0097136	Bcl-2 family protein complex
GO:0097137	BAD-BCL-xl complex
GO:0097138	BAD-BCL-2 complex
GO:0097139	BID-BCL-2 complex
GO:0097140	BIM-BCL-xl complex
GO:0097141	BIM-BCL-2 complex
GO:0097142	PUMA-BCL-2 complex
GO:0097143	PUMA-BCL-xl complex
GO:0097144	BAX complex
GO:0097145	BAK complex
GO:0097146	NOXA-BCL-xl complex
GO:0097147	NOXA-BCL-2 complex
GO:0097148	BCL-2 complex
GO:0097149	centralspindlin complex
GO:0097165	nuclear stress granule
GO:0097169	AIM2 inflammasome complex
GO:0097179	protease inhibitor complex
GO:0097180	serine protease inhibitor complex
GO:0097181	protein C inhibitor-coagulation factor V complex
GO:0097182	protein C inhibitor-coagulation factor Xa complex
GO:0097183	protein C inhibitor-coagulation factor XI complex
GO:0097189	apoptotic body
GO:0097196	Shu complex
GO:0097197	tetraspanin-enriched microdomain
GO:0097203	phagocytic cup lip
GO:0097204	phagocytic cup base
GO:0097208	alveolar lamellar body
GO:0097209	epidermal lamellar body
GO:0097217	sieve area
GO:0097218	sieve plate
GO:0097219	compound sieve plate
GO:0097220	simple sieve plate
GO:0097221	M/G1 phase-specific MADS box-forkhead transcription factor complex
GO:0097223	sperm part
GO:0097224	sperm connecting piece
GO:0097225	sperm midpiece
GO:0097226	sperm mitochondrial sheath
GO:0097227	sperm annulus
GO:0097228	sperm principal piece
GO:0097229	sperm end piece
GO:0097232	lamellar body membrane
GO:0097233	alveolar lamellar body membrane
GO:0097234	epidermal lamellar body membrane
GO:0097249	mitochondrial respiratory chain supercomplex
GO:0097255	R2TP complex
GO:0097268	cytoophidium
GO:0097311	biofilm matrix
GO:0097312	biofilm matrix component
GO:0097313	biofilm matrix surface
GO:0097342	ripoptosome
GO:0097344	Rix1 complex
GO:0097346	INO80-type complex
GO:0097347	TAM protein secretion complex
GO:0097348	host cell endocytic vesicle membrane
GO:0097356	perinucleolar compartment
GO:0097361	CIA complex
GO:0097362	MCM8-MCM9 complex
GO:0097373	MCM core complex
GO:0097381	photoreceptor disc membrane
GO:0097386	glial cell projection
GO:0097387	capitate projection
GO:0097407	Bunina body
GO:0097408	fibrillary inclusion
GO:0097409	glial cytoplasmic inclusion
GO:0097412	hyaline inclusion
GO:0097413	Lewy body
GO:0097414	classical Lewy body
GO:0097415	cortical Lewy body
GO:0097416	Lewy body-like hyaline inclusion
GO:0097417	nematosome
GO:0097418	neurofibrillary tangle
GO:0097419	Pick body
GO:0097420	skein-like inclusion
GO:0097422	tubular endosome
GO:0097423	mitochondrion-associated adherens complex
GO:0097424	nucleolus-associated heterochromatin
GO:0097425	smooth endoplasmic reticulum part
GO:0097426	glial filament
GO:0097427	microtubule bundle
GO:0097431	mitotic spindle pole
GO:0097433	dense body
GO:0097440	apical dendrite
GO:0097441	basilar dendrite
GO:0097442	CA3 pyramidal cell dendrite
GO:0097443	sorting endosome
GO:0097444	spine apparatus
GO:0097445	presynaptic active zone dense projection
GO:0097447	dendritic tree
GO:0097448	spine mat
GO:0097449	astrocyte projection
GO:0097450	astrocyte end-foot
GO:0097451	glial limiting end-foot
GO:0097452	GAIT complex
GO:0097453	mesaxon
GO:0097454	Schwann cell microvillus
GO:0097455	spiny bracelet of Nageotte
GO:0097456	terminal loop
GO:0097457	hippocampal mossy fiber
GO:0097458	neuron part
GO:0097462	Lewy neurite
GO:0097463	gemmule
GO:0097464	thorny excrescence
GO:0097465	somatic spine
GO:0097467	type III terminal bouton
GO:0097470	ribbon synapse
GO:0097471	mossy fiber rosette
GO:0097478	leaflet of membrane bilayer
GO:0097482	muscle cell postsynaptic density
GO:0097486	multivesicular body lumen
GO:0097487	multivesicular body, internal vesicle
GO:0097488	multivesicular body, internal vesicle membrane
GO:0097489	multivesicular body, internal vesicle lumen
GO:0097495	H-NS-Hha complex
GO:0097504	Gemini of coiled bodies
GO:0097505	Rad6-Rad18 complex
GO:0097511	dendritic cell dendrite
GO:0097512	cardiac myofibril
GO:0097513	myosin II filament
GO:0097514	sexual spore wall
GO:0097515	asexual spore wall
GO:0097516	microvillar actin bundle
GO:0097517	contractile actin filament bundle
GO:0097518	parallel actin filament bundle
GO:0097519	DNA recombinase complex
GO:0097520	nucleotide-excision repair, preincision complex
GO:0097522	protein-DNA ISRE complex
GO:0097523	transcription ternary complex
GO:0097524	sperm plasma membrane
GO:0097525	spliceosomal snRNP complex
GO:0097526	spliceosomal tri-snRNP complex
GO:0097537	Y-shaped link
GO:0097538	ciliary necklace
GO:0097539	ciliary transition fiber
GO:0097540	axonemal central pair
GO:0097541	axonemal basal plate
GO:0097542	ciliary tip
GO:0097543	ciliary inversin compartment
GO:0097544	ciliary shaft
GO:0097545	axonemal outer doublet
GO:0097546	ciliary base
GO:0097547	synaptic vesicle protein transport vesicle
GO:0097550	transcriptional preinitiation complex
GO:0097554	left anterior flagellum
GO:0097555	right anterior flagellum
GO:0097556	left posteriolateral flagellum
GO:0097557	right posteriolateral flagellum
GO:0097558	left ventral flagellum
GO:0097559	right ventral flagellum
GO:0097560	left caudal flagellum
GO:0097561	right caudal flagellum
GO:0097562	left lateral basal body pair
GO:0097563	left middle basal body pair
GO:0097564	right lateral basal body pair
GO:0097565	right middle basal body pair
GO:0097566	left tetrad
GO:0097567	right tetrad
GO:0097568	median body
GO:0097569	lateral shield
GO:0097570	cyst wall
GO:0097571	left nucleus
GO:0097572	right nucleus
GO:0097574	lateral part of cell
GO:0097575	lateral cell cortex
GO:0097582	dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt2p dimer complex
GO:0097583	dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt3p dimer complex
GO:0097584	dolichyl-phosphate-mannose-protein mannosyltransferase Pmt5p-Pmt2p dimer complex
GO:0097585	dolichyl-phosphate-mannose-protein mannosyltransferase Pmt5p-Pmt3p dimer complex
GO:0097586	dolichyl-phosphate-mannose-protein mannosyltransferase Pmt4p homodimer complex
GO:0097587	MutLgamma complex
GO:0097589	archaeal-type flagellum
GO:0097591	ventral disc lateral crest
GO:0097592	ventral disc overlap zone
GO:0097593	ventral disc microtubule array
GO:0097594	ventral disc dorsal microribbon
GO:0097595	ventral disc crossbridge
GO:0097596	ventral disc supernumerary microtubule array
GO:0097597	ventral disc
GO:0097598	sperm cytoplasmic droplet
GO:0097608	transverse flagellum
GO:0097609	longitudinal flagellum
GO:0097610	cell surface furrow
GO:0097611	dinoflagellate cingulum
GO:0097612	dinoflagellate sulcus
GO:0097613	dinoflagellate epicone
GO:0097614	dinoflagellate hypocone
GO:0097618	dinoflagellate sulcal notch
GO:0097619	PTEX complex
GO:0097629	extrinsic component of omegasome membrane
GO:0097630	intrinsic component of omegasome membrane
GO:0097631	integral component of omegasome membrane
GO:0097632	extrinsic component of pre-autophagosomal structure membrane
GO:0097633	intrinsic component of pre-autophagosomal structure membrane
GO:0097634	integral component of pre-autophagosomal structure membrane
GO:0097635	extrinsic component of autophagosome membrane
GO:0097636	intrinsic component of autophagosome membrane
GO:0097637	integral component of autophagosome membrane
GO:0097648	G-protein coupled receptor complex
GO:0097649	A axonemal microtubule
GO:0097650	B axonemal microtubule
GO:0097651	phosphatidylinositol 3-kinase complex, class I
GO:0097652	phosphatidylinositol 3-kinase complex, class II
GO:0097653	unencapsulated part of cell
GO:0097654	platelet SNARE complex
GO:0097658	Asi complex
GO:0097660	SCF-Cdc4 ubiquitin ligase complex
GO:0097661	SCF-Ctf13 ubiquitin ligase complex
GO:0097662	SCF-Das1 ubiquitin ligase complex
GO:0097663	SCF-Dia2/Pof3 ubiquitin ligase complex
GO:0097664	SCF-Grr1/Pof2 ubiquitin ligase complex
GO:0097665	SCF-Mdm30 ubiquitin ligase complex
GO:0097666	SCF-Met30/Pof1 ubiquitin ligase complex
GO:0097667	SCF-Rcy1/Pof6 ubiquitin ligase complex
GO:0097668	SCF-Saf1/Pof9 ubiquitin ligase complex
GO:0097669	SCF-Skp2 ubiquitin ligase complex
GO:0097670	SCF-Ufo1/Pof10 ubiquitin ligase complex
GO:0097671	SCF-YDR131C ubiquitin ligase complex
GO:0097672	SCF-Pof5 ubiquitin ligase complex
GO:0097673	SCF-Ucc1 ubiquitin ligase complex
GO:0097674	SCF-YLR352W ubiquitin ligase complex
GO:0097675	SCF-Hrt3/Pof7 ubiquitin ligase complex
GO:0097679	other organism cytoplasm
GO:0097683	dinoflagellate apex
GO:0097684	dinoflagellate antapex
GO:0097685	dinoflagellate apical groove
GO:0097686	dinoflagellate apical horn
GO:0097687	dinoflagellate antapical horn
GO:0097691	bacterial extracellular vesicle
GO:0097693	ocelloid
GO:0097708	intracellular vesicle
GO:0097710	viral terminase, small subunit
GO:0097721	ciliary vesicle
GO:0097727	blepharoplast
GO:0097728	9+0 motile cilium
GO:0097729	9+2 motile cilium
GO:0097730	non-motile cilium
GO:0097731	9+0 non-motile cilium
GO:0097732	9+2 non-motile cilium
GO:0097733	photoreceptor cell cilium
GO:0097735	DIM/DIP cell wall layer
GO:0097740	paraflagellar rod
GO:0097741	mastigoneme
GO:0098009	viral terminase, large subunit
GO:0098015	virus tail
GO:0098017	viral capsid, major subunit
GO:0098018	viral capsid, minor subunit
GO:0098019	virus tail, major subunit
GO:0098020	virus tail, minor subunit
GO:0098021	viral capsid, decoration
GO:0098022	viral capsid, fiber
GO:0098023	virus tail, tip
GO:0098024	virus tail, fiber
GO:0098025	virus tail, baseplate
GO:0098026	virus tail, tube
GO:0098027	virus tail, sheath
GO:0098028	virus tail, shaft
GO:0098029	icosahedral viral capsid, spike
GO:0098030	icosahedral viral capsid, neck
GO:0098031	icosahedral viral capsid, collar
GO:0098032	icosahedral viral capsid, collar fiber
GO:0098033	icosahedral viral capsid, neck fiber
GO:0098046	type V protein secretion system complex
GO:0098061	viral capsid, internal space
GO:0098520	excitatory neuromuscular junction
GO:0098521	inhibitory neuromuscular junction
GO:0098522	neuromuscular junction of skeletal muscle fiber
GO:0098523	neuromuscular junction of myotube
GO:0098524	neuromuscular junction of somatic muscle myotube
GO:0098525	excitatory neuromuscular junction of somatic myotube
GO:0098526	inhibitory neuromuscular junction of somatic myotube
GO:0098527	neuromuscular junction of somatic muscle
GO:0098533	ATPase dependent transmembrane transport complex
GO:0098536	deuterosome
GO:0098537	lobed nucleus
GO:0098538	lumenal side of transport vesicle membrane
GO:0098539	cytoplasmic side of transport vesicle membrane
GO:0098540	lumenal side of trans-Golgi network transport vesicle membrane
GO:0098541	cytoplasmic side of trans-Golgi network transport vesicle membrane
GO:0098547	lumenal side of Golgi membrane
GO:0098548	cytoplasmic side of Golgi membrane
GO:0098549	somatic ring canal
GO:0098550	lumenal side of early endosome membrane
GO:0098551	lumenal side of late endosome membrane
GO:0098552	side of membrane
GO:0098553	lumenal side of endoplasmic reticulum membrane
GO:0098554	cytoplasmic side of endoplasmic reticulum membrane
GO:0098555	lumenal side of rough endoplasmic reticulum membrane
GO:0098556	cytoplasmic side of rough endoplasmic reticulum membrane
GO:0098557	cytoplasmic side of smooth endoplasmic reticulum membrane
GO:0098558	lumenal side of smooth endoplasmic reticulum membrane
GO:0098559	cytoplasmic side of early endosome membrane
GO:0098560	cytoplasmic side of late endosome membrane
GO:0098561	methyl accepting chemotaxis protein complex
GO:0098562	cytoplasmic side of membrane
GO:0098563	intrinsic component of synaptic vesicle membrane
GO:0098564	trans-Golgi network transport vesicle lumen
GO:0098565	lumenal side of endosome membrane
GO:0098566	transport vesicle lumen
GO:0098567	periplasmic side of plasma membrane
GO:0098568	external side of mycolate outer membrane
GO:0098569	internal side of mycolate outer membrane
GO:0098570	stromal side of plastid inner membrane
GO:0098571	lumenal side of plastid thylakoid membrane
GO:0098572	stromal side of plastid thylakoid membrane
GO:0098573	intrinsic component of mitochondrial membrane
GO:0098574	cytoplasmic side of lysosomal membrane
GO:0098575	lumenal side of lysosomal membrane
GO:0098576	lumenal side of membrane
GO:0098577	inactive sex chromosome
GO:0098578	condensed chromatin of inactivated sex chromosome
GO:0098579	active sex chromosome
GO:0098580	chromatin of active sex chromosome
GO:0098584	host cell synaptic vesicle
GO:0098585	host cell synaptic vesicle membrane
GO:0098588	bounding membrane of organelle
GO:0098589	membrane region
GO:0098590	plasma membrane region
GO:0098591	external side of apical plasma membrane
GO:0098592	cytoplasmic side of apical plasma membrane
GO:0098593	goblet cell theca
GO:0098594	mucin granule
GO:0098595	perivitelline space
GO:0098635	protein complex involved in cell-cell adhesion
GO:0098636	protein complex involved in cell adhesion
GO:0098637	protein complex involved in cell-matrix adhesion
GO:0098642	network-forming collagen trimer
GO:0098643	banded collagen fibril
GO:0098644	complex of collagen trimers
GO:0098645	collagen network
GO:0098646	collagen sheet
GO:0098647	collagen beaded filament
GO:0098648	collagen anchoring fibril
GO:0098651	basement membrane collagen trimer
GO:0098652	collagen type VII anchoring fibril
GO:0098654	CENP-A recruiting complex
GO:0098665	serotonin receptor complex
GO:0098666	G-protein coupled serotonin receptor complex
GO:0098674	extrinsic component of neuronal dense core vesicle membrane
GO:0098675	intrinsic component of neuronal dense core vesicle membrane
GO:0098681	synaptic ribbon
GO:0098682	arciform density
GO:0098683	cochlear hair cell ribbon synapse
GO:0098684	photoreceptor ribbon synapse
GO:0098685	Schaffer collateral - CA1 synapse
GO:0098686	hippocampal mossy fiber to CA3 synapse
GO:0098687	chromosomal region
GO:0098688	parallel fiber to Purkinje cell synapse
GO:0098690	glycinergic synapse
GO:0098691	dopaminergic synapse
GO:0098692	noradrenergic synapse
GO:0098723	skeletal muscle myofibril
GO:0098733	hemidesmosome associated protein complex
GO:0098745	Dcp1-Dcp2 complex
GO:0098752	integral component of the cytoplasmic side of the plasma membrane
GO:0098753	anchored component of the cytoplasmic side of the plasma membrane
GO:0098774	curli
GO:0098788	dendritic knob
GO:0098791	Golgi subcompartment
GO:0098793	presynapse
GO:0098794	postsynapse
GO:0098796	membrane protein complex
GO:0098797	plasma membrane protein complex
GO:0098798	mitochondrial protein complex
GO:0098799	outer mitochondrial membrane protein complex
GO:0098800	inner mitochondrial membrane protein complex
GO:0098802	plasma membrane receptor complex
GO:0098803	respiratory chain complex
GO:0098804	non-motile cilium membrane
GO:0098805	whole membrane
GO:0098807	chloroplast thylakoid membrane protein complex
GO:0098820	trans-synaptic protein complex
GO:0098826	endoplasmic reticulum tubular network membrane
GO:0098827	endoplasmic reticulum subcompartment
GO:0098830	presynaptic endosome
GO:0098831	presynaptic active zone cytoplasmic component
GO:0098832	peri-centrosomal recycling endosome
GO:0098833	presynaptic endocytic zone
GO:0098834	presynaptic endocytic zone cytoplasmic component
GO:0098835	presynaptic endocytic zone membrane
GO:0098836	cytoskeleton of dendritic spine
GO:0098837	postsynaptic recycling endosome
GO:0098839	postsynaptic density membrane
GO:0098842	postsynaptic early endosome
GO:0098843	postsynaptic endocytic zone
GO:0098844	postsynaptic endocytic zone membrane
GO:0098845	postsynaptic endosome
GO:0098846	podocyte foot
GO:0098850	extrinsic component of synaptic vesicle membrane
GO:0098852	lytic vacuole membrane
GO:0098853	ER-vacuole membrane contact site
GO:0098854	podocyte primary projection
GO:0098855	HCN channel complex
GO:0098857	membrane microdomain
GO:0098858	actin-based cell projection
GO:0098859	actin filament bundle of actin-based cell projection
GO:0098860	actin filament bundle of stereocilium
GO:0098861	actin filament bundle of filopodium
GO:0098862	cluster of actin-based cell projections
GO:0098871	postsynaptic actin cytoskeleton
GO:0098875	epididymosome
GO:0098878	neurotransmitter receptor complex
GO:0098888	extrinsic component of presynaptic membrane
GO:0098889	intrinsic component of presynaptic membrane
GO:0098890	extrinsic component of postsynaptic membrane
GO:0098891	extrinsic component of presynaptic active zone membrane
GO:0098892	extrinsic component of postsynaptic specialization membrane
GO:0098893	extrinsic component of postsynaptic endocytic zone
GO:0098894	extrinsic component of presynaptic endocytic zone membrane
GO:0098895	postsynaptic endosome membrane
GO:0098896	postsynaptic early endosome membrane
GO:0098897	spine apparatus membrane
GO:0098898	dense core granule lumen
GO:0098899	spine apparatus lumen
GO:0098922	extrinsic component of dense core granule membrane
GO:0098929	extrinsic component of spine apparatus membrane
GO:0098936	intrinsic component of postsynaptic membrane
GO:0098938	actin cytoskeleton of dendritic spine
GO:0098944	postsynaptic recycling endosome membrane
GO:0098945	intrinsic component of presynaptic active zone membrane
GO:0098946	intrinsic component of presynaptic endocytic zone membrane
GO:0098947	intrinsic component of postsynaptic endocytic zone membrane
GO:0098948	intrinsic component of postsynaptic specialization membrane
GO:0098949	intrinsic component of postsynaptic endosome membrane
GO:0098950	intrinsic component of postsynaptic early endosome membrane
GO:0098951	intrinsic component of postsynaptic recycling endosome membrane
GO:0098952	intrinsic component of spine apparatus membrane
GO:0098954	presynaptic endosome membrane
GO:0098955	intrinsic component of presynaptic endosome membrane
GO:0098956	intrinsic component of dense core granule membrane
GO:0098965	extracellular matrix of synaptic cleft
GO:0098966	perisynaptic extracellular matrix
GO:0098975	postsynapse of neuromuscular junction
GO:0098978	glutamatergic synapse
GO:0098979	polyadic synapse
GO:0098980	presynaptic density
GO:0098981	cholinergic synapse
GO:0098982	GABA-ergic synapse
GO:0098983	symmetric, GABA-ergic, inhibitory synapse
GO:0098984	neuron to neuron synapse
GO:0098985	asymmetric, glutamatergic, excitatory synapse
GO:0098986	T-bar
GO:0098992	neuronal dense core vesicle
GO:0098993	anchored component of synaptic vesicle membrane
GO:0098998	extrinsic component of postsynaptic early endosome membrane
GO:0098999	extrinsic component of postsynaptic endosome membrane
GO:0099005	extrinsic component of postsynaptic recycling endosome membrane
GO:0099007	extrinsic component of presynaptic endosome membrane
GO:0099012	neuronal dense core vesicle membrane
GO:0099013	neuronal dense core vesicle lumen
GO:0099020	perinuclear endoplasmic reticulum lumen
GO:0099021	cortical endoplasmic reticulum lumen
GO:0099023	tethering complex
GO:0099025	anchored component of postsynaptic membrane
GO:0099026	anchored component of presynaptic membrane
GO:0099027	anchored component of presynaptic endocytic zone membrane
GO:0099028	anchored component of postynaptic endocytic zone membrane
GO:0099029	anchored component of presynaptic active zone membrane
GO:0099030	anchored component of postsynaptic specialization membrane
GO:0099031	anchored component of postsynaptic density membrane
GO:0099032	anchored component of postsynaptic early endosome membrane
GO:0099033	anchored component of postsynaptic recycling endosome membrane
