ID	COMPOUND_ID	TYPE	NAME
755951	11302	NAME	10-deacetyltaxuyunnanin C
754787	11305	NAME	10-hydroxydecanoate
754788	11320	NAME	13-hydroxydocosanoate
16912	11333	NAME	16alpha-hydroxysteroid
16913	11334	NAME	a 16beta-hydroxysteroid
16973	11394	NAME	a 2'-deoxyribonucleoside
16987	11408	NAME	2,3,4,5-tetrahydrodipicolinate
754789	11412	NAME	(2R,3S,4S)-leucocyanidin
16998	11419	NAME	2,3-diaminopropanoic acid
754790	11421	NAME	2,3-dihydrodipicolinate
754791	11424	NAME	2,3-dihydroxy-3-methylbutanoate
17016	11437	NAME	2,4-dichloro-5-oxo-2,5-dihydro-2-furylacetic acid
754792	11438	NAME	(2E,4E)-2,4-dichloromuconate
17028	11449	NAME	2,5-didehydro-D-gluconate
17040	11461	NAME	a N-(2-hydroxyacyl)sphing-4-enine
17059	11480	NAME	2-alpha-D-glucosyl-D-glucose
17085	11506	NAME	2-amino-3-oxo-4-(phosphonooxy)butanoic acid
17117	11538	NAME	2-formylbenzoic acid
17118	11539	NAME	2-chloro-5-oxo-2,5-dihydro-2-furylacetic acid
754793	11561	NAME	2-dehydropantoate
17173	11594	NAME	2-coumarate
754794	11596	NAME	2-hydroxyglutarate
17191	11612	NAME	(4-amino-2-methylpyrimidin-5-yl)methyl diphosphate
17197	11618	NAME	2-methylcitrate
17213	11634	NAME	2-oxo acid
754795	11641	NAME	2-oxopent-4-enoate
17225	11646	NAME	2-oxosuccinamic acid
17235	11656	NAME	2-succinyl-6-hydroxycyclohexa-2,4-diene-1-carboxylate
17241	11662	NAME	23,24-dihydrocucurbitacin
17260	11681	NAME	3(3-sn-phosphatidyl)-sn-glycerol 1-phosphate
17278	11699	NAME	3,4-dihydroxyphthalic acid
17301	11722	NAME	3-(3,5-diiodo-4-hydroxyphenyl)lactic acid
17330	11751	NAME	3-aci-nitropropanoic acid
17368	11789	NAME	3-deoxy-D-manno-octulosonate
17378	11799	NAME	3-hexaprenyl-4-hydroxy-5-methoxybenzoic acid
17380	11801	NAME	3-hydroxy-1H-quinolin-4-one
17381	11802	NAME	3-hydroxy-2-methyl-1H-quinolin-4-one
754796	11805	NAME	3-hydroxy-2-methylpropanoate
754797	11812	NAME	3-hydroxy-3-methyl-2-oxobutanoate
17398	11819	NAME	3-hydroxy-5,9,17-trioxo-4,5:9,10-disecoandrosta-1(10),2-dien-4-oic acid
17412	11833	NAME	3-hydroxyphenylacetic acid
17419	11840	NAME	(E)-(indol-3-yl)acetaldehyde oxime
754798	11851	NAME	3-methyl-2-oxobutanoate
17446	11867	NAME	3-oxo-5beta-cholan-24-oate
17461	11882	NAME	3-phosphoglyceric acid
17471	11892	NAME	3-(carbamoylamino)propanoate
17472	11893	NAME	3alpha,12alpha-dihydroxy-7-oxo-5beta-cholanate
17475	11896	NAME	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-al
17479	11900	NAME	3alpha,7alpha,12beta-trihydroxy-5beta-cholanate
17481	11902	NAME	3alpha,7alpha-dihydroxy-5beta-cholestanoic acid
17487	11908	NAME	3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylic acid
754799	11909	NAME	3beta-hydroxy-5alpha-pregnane-20-one
754800	11935	NAME	4-(beta-D-glucosyloxy)benzoate
754801	11944	NAME	4-(hydroxymethyl)benzenesulfonate
17525	11946	NAME	4-(trimethylammonio)but-2-enoate
754802	11951	NAME	4-acetamidobutanoate
17544	11965	NAME	4-carboxy-2-hydroxy-cis,cis-muconic acid
754803	11987	NAME	4-formylbenzenesulfonate
17576	11997	NAME	4-hydroxy-4-methyl-2-oxoglutaric acid
17592	12013	NAME	4-hydroxyphenylacetaldehyde oxime
754804	12040	NAME	4-oxohex-2-enedioate
754805	12060	NAME	5'-deoxy-5'-fluoroadenosine
67710	12071	NAME	5,10-methylenetetrahydrofolate
17656	12077	NAME	5,6,7,8-tetrahydropteridine
17682	12103	NAME	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylic acid
754806	12154	NAME	5-oxohexanoate
17757	12178	NAME	5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol
17763	12184	NAME	6,7-dihydropteridine
754808	12257	NAME	7-methoxyisoflavone
17877	12298	NAME	alpha-N-acetylneuraminyl-(2->3)-beta-D-galactosyl-(1->3)-N-acetyl-D-galactosaminyl group
17889	12310	NAME	globoside Gb3Cer (d18:1(4E))
17890	12311	NAME	alpha-D-galactosyl-1,3-beta-D-galactosyl-1,4-N-acetyl-D-glucosamine
17901	12322	NAME	alpha-D-glucosyl-(1->6)-alpha-D-glucosyl-(1->6)-alpha-D-glucosyl-(1->3')-1-alkyl-2-acylglycerol
17910	12331	NAME	alpha-D-ribose 5-phosphate
17912	12333	NAME	alpha-L-fucosyl-(1->2)-beta-D-galactosyl group
17936	12357	NAME	beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl group
17938	12359	NAME	beta-D-galactosyl-(1->3)-[N-acetyl-beta-D-glucosaminyl-(1->6)]-N-acetyl-D-galactosaminyl group
17939	12360	NAME	beta-D-galactosyl-(1->3)-[N-acetyl-D-glucosaminyl-(1->6)]-N-acetyl-D-galactosaminyl group
17951	12372	NAME	beta-D-galactosyl group
17993	12414	NAME	(S)-N-methylcanadine
17997	12418	NAME	Co-methyl-Co-5-hydroxybenzimidazolylcob(III)amide
18025	12446	NAME	N-acetyl-beta-D-glucosaminyl-(1->6)-[N-acetyl-beta-D-glucosaminyl-(1->3)]-N-acetyl-D-galactosaminyl group
18036	12457	NAME	beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1)-N-acylsphing-4-enine
18045	12466	NAME	an N-acetylarylalkylamine
18064	12485	NAME	N-acylneuraminic acid
18069	12490	NAME	N-benzoyl-D-arginine-4-nitroanilide
18092	12513	NAME	N-(long-chain-fatty-acyl)-L-glutamate
18116	12537	NAME	N-(long-chain fatty acyl)ethanolamine
18126	12547	NAME	N-acetyl-beta-D-galactosaminyl group
18127	12548	NAME	N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->3)-[N-acetyl-D-glucosaminyl-(1->6)]-N-acetyl-D-galactosaminyl-R
18128	12549	NAME	N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-N-acetyl-D-glucosaminyl group
18132	12553	NAME	N-acetyl-beta-D-mannosaminyl-1,4-N-acetyl-D-glucosaminyldiphosphoundecaprenol
18140	12561	NAME	globoside Forssman (d18:1(4E))
18145	12566	NAME	beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1')-N-acylsphing-4-enine
18146	12567	NAME	beta-D-GlcNA-(1->6)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1)-ceramide
18148	12569	NAME	N-acetyl-D-glucosaminyl-poly(ribitol phosphate)
18171	12592	NAME	N-carbamoyl-L-2-amino acid (a 2-ureido carboxylate)
18177	12598	NAME	N-glucosylnicotinate
18191	12612	NAME	N-phospho-L-arginine
18246	12667	NAME	an N(6)-alkylaminopurine
18261	12682	NAME	O-1-alkyl-2-acyl-sn-glycero-3-phosphoethanolamine
18266	12687	NAME	O-alkylglycerone
18293	12714	NAME	bergapten
18350	12771	NAME	S-methyl-5'-thioadenosine
18385	12806	NAME	cis-N-methyl-(S)-7,8,13,14-tetrahydroprotoberberine
18391	12812	NAME	ent-7alpha-hydroxykaur-16-en-19-oic acid
18398	12819	NAME	erythro-3-hydroxy-L-aspartate
18413	12834	NAME	an n-alkanal
18417	12838	NAME	p-menthane-3,8-diol
18419	12840	NAME	a 2-acyl-3-O-(beta-D-galactosyl)-sn-glycerol
18454	12875	NAME	trans-2-coumarate
18455	12876	NAME	trans-4-coumarate
18487	12908	NAME	D-altronate
754809	12931	NAME	D-galactonate
18520	12941	NAME	beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide(d18:1(4E))
18521	12942	NAME	beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1')-N-acylsphing-4-enine
18531	12952	NAME	aldehydo-D-galacturonate
18535	12956	NAME	D-glucono-1,4-lactone
18543	12964	NAME	D-glucosaminylphosphatidylinositol
18552	12973	NAME	D-glucosyl-D-mannose
18577	12998	NAME	D-mannonate
18601	13022	NAME	keto-D-sorbose
18636	13057	NAME	(2S)-2-hydroxyphytanic acid
18653	13074	NAME	L-arabinonate
18680	13101	NAME	L-fuconic acid
773876	13115	NAME	L-gulonate
18705	13126	NAME	L-idonate
998125	13172	NAME	L-sorbose
18772	13193	NAME	A
18773	13194	NAME	a 1,4-lactone
18776	13197	NAME	a ribonucleoside 3'-phosphate
18781	13202	NAME	a 7beta-hydroxysteroid
18782	13203	NAME	a beta-lactam
18783	13204	NAME	a carboxylic ester
18788	13209	NAME	a long-chain fatty acyl ethyl ester
18799	13220	NAME	a steryl ester
18800	13221	NAME	a wax ester
18812	13233	NAME	AH2
18820	13241	NAME	S-alkyl-L-cysteine
18824	13245	NAME	an acylcholine
18827	13248	NAME	an anilide
18828	13249	NAME	aryl dialkyl phosphate
18835	13256	NAME	CDP diacylglycerol
18836	13257	NAME	CDP ethanolamine
18843	13264	NAME	CDP-glucose
18926	13347	NAME	glycine residue
18945	13366	NAME	CoM
18947	13368	NAME	HX
18985	13406	NAME	NH3
19002	13423	NAME	R'C(R)S-S(R)CR'
19003	13424	NAME	R'C(R)SH
19023	13444	NAME	RX
19040	13461	NAME	UDP-N-acetylmuramoyl-L-alanyl-D-glutamic acid
19162	13583	NAME	a 16-oxosteroid
19174	13595	NAME	2-oxoaldehyde
19176	13597	NAME	a 3'-hydroxyflavone
19180	13601	NAME	a 3-oxo-5alpha-steroid
19182	13603	NAME	a 3-oxo-Delta(1)-steroid
19183	13604	NAME	a 3-oxo-Delta(4)-steroid
19184	13605	NAME	a 3-oxo-Delta(5)-steroid
19188	13609	NAME	a 3beta-hydroxysterol
19189	13610	NAME	a 3beta-hydroxysterol ester
19193	13614	NAME	a 6,7-dihydropteridine
19194	13615	NAME	a 6-O-(beta-D-xylopyranosyl)-beta-D-glucopyranoside
19197	13618	NAME	a 7-oxosteroid
19202	13623	NAME	a D-threo-aldono-1,5-lactone
19203	13624	NAME	a D-threo-aldose
19207	13628	NAME	a catechol
19211	13632	NAME	a dicarboxylate
19213	13634	NAME	a fatty acid
19214	13635	NAME	a fatty acid methyl ester
19215	13636	NAME	a flavanone
19220	13641	NAME	a D-galactosylceramide
19224	13645	NAME	a guaiacol
19225	13646	NAME	a ketone
19228	13649	NAME	a long-chain acyl-CoA
19230	13651	NAME	a long-chain fatty aldehyde
19236	13657	NAME	a monocarboxylate
19240	13661	NAME	a nucleoside
19254	13675	NAME	a prenyl-L-cysteine
19257	13678	NAME	a purine
19260	13681	NAME	a pyrimidine
19264	13685	NAME	a ribonucleoside
19266	13687	NAME	a steroid
754810	13705	NAME	acetoacetate
754811	13714	NAME	1-O-acetylmaltose
754812	13719	NAME	acetylsalicylate
19308	13729	NAME	acyldolichol
19318	13739	NAME	adenosylcob(III)alamin
19336	13757	NAME	an alk-2-enal
19337	13758	NAME	an alkyl cinnamate
19338	13759	NAME	alkylamine
19340	13761	NAME	allantoin
754813	13769	NAME	aminohydroquinone
19352	13773	NAME	an 11-oxosteroid
19353	13774	NAME	an 11beta-hydroxysteroid
19363	13784	NAME	an N-D-ribosylpyrimidine
19368	13789	NAME	an N-acetoxyarylamine
19369	13790	NAME	an N-acetylarylamine
19371	13792	NAME	an N-hydroxyarylamine
19378	13799	NAME	an acetyl ester
19391	13812	NAME	an alkyl thiol
19397	13818	NAME	an aromatic alcohol
19398	13819	NAME	an aromatic aldehyde
19402	13823	NAME	an aromatic primary alcohol
19404	13825	NAME	a phenol
19407	13828	NAME	an epoxide
19416	13837	NAME	anthocyanidin
19418	13839	NAME	an anthocyanidin-3,5-diglucoside
19419	13840	NAME	an anthocyanidin 3-O-beta-D-glucoside
19430	13851	NAME	aquacob(III)alamin
19434	13855	NAME	(-)-aristolochene
754814	13862	NAME	asparagusate
19460	13881	NAME	benzosemiquinone
19474	13895	NAME	betaine
19476	13897	NAME	betaine aldehyde hydrate
19520	13941	NAME	carbamate
19525	13946	NAME	(carboxymethoxy)succinic acid
19533	13954	NAME	a ceramide
19549	13970	NAME	chloride
19575	13996	NAME	cinnamyl alcohol
754815	13997	NAME	citramalate
19584	14005	NAME	cob(II)alamin
754816	14027	NAME	corydaline
754817	14030	NAME	crepenynate
19612	14033	NAME	cucurbitacin
19634	14055	NAME	cyclohexylsulfamic acid
19635	14056	NAME	cyclomaltodextrin
19714	14135	NAME	a diacylglycerol
19732	14153	NAME	dihydrolipoamide
754818	14158	NAME	dihydromonacolin L
19778	14199	NAME	dolichyl palmitate
19810	14231	NAME	farnesyl diphosphate
754819	14268	NAME	a flavonol 3-O-glycoside
754820	14272	NAME	fluoroacetaldehyde
19883	14304	NAME	gibberellin-1
19886	14307	NAME	gibberellin-20
754821	14321	NAME	glutamate
19963	14384	NAME	a halide anion
19965	14386	NAME	heme
19984	14405	NAME	holo-[acyl-carrier protein] (OLD)
754822	14428	NAME	hyponitrous acid
20029	14450	NAME	indole-3-acetyl-1D-myo-inositol
754823	14469	NAME	isomethyleugenol
20085	14506	NAME	limonene
20093	14514	NAME	linear maltodextrin
20153	14574	NAME	mannitol
20154	14575	NAME	mannose
20160	14581	NAME	a menaquinol
20161	14582	NAME	a menaquinone
20163	14584	NAME	mesaconate
20206	14627	NAME	mycothione
754824	14649	NAME	beta-nicotinamide D-ribonucleotide
20238	14659	NAME	nitroethane
20252	14673	NAME	nucleoside 3'-phosphate
20289	14710	NAME	oxidized Latia luciferin
20302	14723	NAME	an oxidized polyvinyl alcohol
20318	14739	NAME	pantothenate
20329	14750	NAME	acetylacetone
20385	14806	NAME	phosphatidylinositol
20395	14816	NAME	a phospholipid derivative
20403	14824	NAME	phosphonoacetic acid
20406	14827	NAME	phosphoramide
20418	14839	NAME	pinene
20424	14845	NAME	a plastoquinone
20440	14861	NAME	polyphosphate
20445	14866	NAME	a polyvinyl alcohol
20464	14885	NAME	prephytoene diphosphate
20502	14923	NAME	N(tele)-methyl-L-histidine residue
20516	14937	NAME	L-methionine residue
20517	14938	NAME	L-methionine S-oxide residue
20552	14973	NAME	a pyrazole
20561	14982	NAME	pyrimidine
754825	15035	NAME	retinal
754826	15036	NAME	retinoate
20618	15039	NAME	retinyl ester
882864	15075	NAME	selenate
20657	15078	NAME	selenophosphate
20693	15114	NAME	a sterol
755952	15208	NAME	taxuyunnanin C
754827	15226	NAME	tetrathionate
20832	15253	NAME	triacetic acid
754828	15333	NAME	zeatin
19281	15342	NAME	acenaphthene-1,2-dione
754829	15343	NAME	acetaldehyde
754830	15347	NAME	acetone
19288	15348	NAME	2-hydroxy-2-methylpropanenitrile
754831	15349	NAME	acetone oxime
754832	15354	NAME	choline
18265	15355	NAME	acetylcholine
754833	15357	NAME	acetylenedicarboxylate
754834	15360	NAME	acetylpyruvate
754835	15361	NAME	pyruvate
754836	15363	NAME	N-acetylindoxyl
754837	15364	NAME	propynoate
754838	15368	NAME	acrolein
20798	15372	NAME	5,6,7,8-tetrahydrobiopterin
19723	15375	NAME	D-erythro-7,8-dihydrobiopterin
37353	15377	NAME	H2O
37697	15378	NAME	H(+)
37349	15379	NAME	O2
16328	15382	NAME	(4R)-limonene
16345	15383	NAME	(4S)-limonene
16329	15385	NAME	(1S,8aR)-delta-cadinene
16330	15386	NAME	(3S,4R)-3,4-dihydrophenanthrene-3,4-diol
754841	15387	NAME	(1S,3R,5S)-sabinol
16332	15388	NAME	(1R,5S)-carveol
16348	15389	NAME	(1S,5R)-carveol
16333	15390	NAME	(2S)-bisdechlorogeodin
16351	15391	NAME	(2R)-bisdechlorogeodin
16334	15392	NAME	(1R,4R)-bornane-2,5-dione
754842	15393	NAME	(1R,2S,4R)-borneol
754843	15394	NAME	(1S,2R,4S)-borneol
16337	15396	NAME	(1R,4R)-camphor
16353	15397	NAME	(1S,4S)-camphor
754844	15398	NAME	(1R,4R,5R)-5-hydroxycamphor
16338	15399	NAME	(S)-carvone
16354	15400	NAME	(R)-carvone
754845	15402	NAME	(+)-neomenthol
16343	15403	NAME	(1S,5S)-sabinone
16346	15404	NAME	(1R,2S)-homoisocitrate
754846	15405	NAME	(1S,2S,4R)-endo-fenchol
16349	15406	NAME	(1S,6R)-isopiperitenol
16356	15408	NAME	(6R)-isopiperitenone
754847	15409	NAME	(-)-menthol
819004	15409	INN	levomenthol
16359	15410	NAME	(1R,4S)-menthone
16360	15411	NAME	(-)-menthyl beta-D-glucoside
18336	15414	NAME	S-adenosyl-L-methionine(1+)
18396	15415	NAME	ent-kaur-16-ene
16418	15416	NAME	ent-kaur-16-en-19-ol
16453	15418	NAME	ent-kaur-16-en-19-al
754848	15420	NAME	perillyl alcohol
754849	15421	NAME	perillyl aldehyde
16372	15429	NAME	hydroxylamine
16374	15440	NAME	squalene
16651	15441	NAME	(S)-2,3-epoxysqualene
63008	15544	INN	alprostadil
100690	15551	INN	dinoprostone
881118	15553	INN	dinoprost
834388	15558	INN	icomucret
16406	15562	NAME	D-threo-isocitrate
16409	15563	NAME	D-erythro-isocitrate
754850	15565	NAME	(1S,2R)-3-methylcyclohexa-3,5-diene-1,2-diol
16421	15571	NAME	hydrazine
16431	15576	NAME	(24R)-24-methylcycloart-25-en-3beta-ol
754851	15577	NAME	(24R,24(1)R)-fucosterol epoxide
754852	15578	NAME	(25S)-5beta-spirostan-3beta-ol
16434	15579	NAME	(25S)-5beta-spirostan-3beta-yl beta-D-glucoside
754853	15581	NAME	juvenile hormone II
754854	15588	NAME	(R)-malate
18719	15589	NAME	(S)-malate
754855	15593	NAME	3-oxalomalate
754856	15594	NAME	3-propylmalate
754857	15595	NAME	malate
17227	15597	NAME	(2R)-O-phospho-3-sulfolactate
754858	15600	NAME	(2R,3S)-catechin
754859	15605	NAME	(2S)-flavan-4-ol
754860	15606	NAME	(2S)-flavanone
17591	15621	NAME	(4-hydroxyphenyl)acetaldehyde
754863	15648	NAME	(6aR,11aR)-3,9-dihydroxypterocarpan
754864	15649	NAME	(6aS,11aS)-3,6a,9-trihydroxypterocarpan
754865	15659	NAME	(E)-2-(2-furyl)-3-(5-nitro-2-furyl)acrylamide
754866	15660	NAME	(Z)-2-(2-furyl)-3-(5-nitro-2-furyl)acrylamide
16529	15662	NAME	(6E)-8-hydroxylinalool
16662	15667	NAME	(Z)-(4-hydroxyphenyl)acetaldehyde oxime
16534	15669	NAME	trans-cinnamate
754867	15677	NAME	(R)-(-)-allantoin
754868	15678	NAME	(S)-allantoin
754869	15683	NAME	(R)-10-hydroxyoctadecanoate
18195	15685	NAME	L-2-succinylamino-6-oxopimelate
16547	15686	NAME	(R)-acetoin
754870	15687	NAME	(S)-acetoin
17410	15688	NAME	acetoin
754871	15690	NAME	20-hydroxy-3-oxopregn-4-en-21-al
754872	15693	NAME	an aldose
754873	15698	NAME	2'-deoxycytidine
754874	15704	NAME	an N(6)-alkylamino-7-beta-D-glucosylpurine
754875	15708	NAME	trans-aconitate
17846	15709	NAME	xanthotoxol
754876	15710	NAME	betaine aldehyde
882616	15712	NAME	2,3-dihydrobiochanin A
754877	15716	NAME	12-hydroxydihydrochelirubine
754878	15717	NAME	4beta-hydroxymethyl-4alpha-methyl-5alpha-cholest-7-en-3beta-ol
17844	15720	NAME	OPC-8
16790	15723	NAME	1,6-bis-O-galloyl-beta-D-glucose
754880	15724	NAME	trimethylamine N-oxide
754881	15733	NAME	N-methylaniline
20466	15734	NAME	a primary alcohol
754882	15735	NAME	S-formylmycothiol
754883	15740	NAME	formate
754884	15743	NAME	butanal
755953	15754	NAME	3-beta-D-galactosyl-sn-glycerol
88708	15757	NAME	(S)-4-amino-5-oxopentanoic acid
754885	15758	NAME	leucocyanidin
17010	15759	NAME	2,3-epoxyphylloquinone
754886	15761	NAME	N-methylpyridinium
93344	15765	INN	levodopa
754887	15767	NAME	dichloromethane
754888	15771	NAME	loganin
754889	15775	NAME	3-oxoadipate
754890	15777	NAME	4-oxocyclohexanecarboxylate
18252	15781	NAME	hercynine
754891	15783	NAME	N,N-dimethyl-1,4-phenylenediamine
754892	15788	NAME	3,5-dichlorocatechol
754894	15792	NAME	malonate
754895	15794	NAME	juglone
847381	15797	NAME	1-(4-amino-2-methylpyrimidin-5-ylmethyl)-3-(2-hydroxyethyl)-2-methylpyridinium bromide
754896	15801	NAME	(R)-2-hydroxyglutarate
90549	15811	INN	dexfosfoserine
754897	15815	NAME	quinolin-4-ol
17431	15825	NAME	3-methyl-2-butenal
16911	15826	NAME	16alpha-hydroxyprogesterone
754898	15832	NAME	urea-1-carboxylate
754899	15833	NAME	sulcatol
16834	15834	NAME	1-O-galloyl-beta-D-glucose
754900	15837	NAME	3-methylbutanol
19497	15858	NAME	bromide
754901	15860	NAME	N-methylhexanamide
754902	15861	NAME	trichodiene
754903	15867	NAME	D-xylono-1,5-lactone
754904	15878	NAME	10-hydroxydihydrosanguinarine
754905	15882	NAME	phenol
19751	15890	NAME	5,6-dimethylbenzimidazole
17268	15893	NAME	1-pyrroline-5-carboxylate
754906	15894	NAME	(2E,6E)-farnesal
754907	15895	NAME	D-galactono-1,4-lactone
754908	15896	NAME	3,4-dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione
754909	15901	NAME	5,6-dihydrouracil
17952	15903	NAME	beta-D-glucose
754911	15911	NAME	desulfoglucotropeolin
754912	15920	NAME	columbamine
754913	15927	NAME	beta-nicotinamide D-riboside
20181	15929	NAME	methyl (-)-jasmonate
754914	15930	NAME	atrazine
17508	15934	NAME	5-amino-6-(D-ribitylamino)uracil
18612	15936	NAME	aldehydo-D-xylose
754915	15938	NAME	pregnan-21-ol
98631	15939	NAME	glycyrrhizic acid
105732	15940	INN	nicotinic acid
754916	15942	NAME	2-aminobenzenesulfonate
754917	15945	NAME	D-galactono-1,5-lactone
754918	15947	NAME	N-acetyl-beta-D-glucosaminylamine
754919	15948	NAME	all-trans-lycopene
754920	15951	NAME	phlorisovalerophenone
20622	15963	NAME	D-ribitol
17675	15975	NAME	1D-5-O-methyl-myo-inositol
754921	15976	NAME	3-indoleglycolaldehyde
754922	15977	NAME	cyclohex-2-enone
754923	15980	NAME	(R)-pantoate
754924	15984	NAME	4-nitrophenyl-3-ketovalidamine
16674	15987	NAME	trithionate
754925	15992	NAME	1-hydroxy-2-naphthoate
17747	15994	NAME	5alpha-androstan-3,17-dione
754926	16004	NAME	(R)-lactate
754927	16007	NAME	methanethiol
754928	16008	NAME	salicylaldehyde
754929	16011	NAME	2-ethylhexan-1-ol
754930	16013	NAME	5-(3,4-diacetoxybut-1-ynyl)-2,2'-bithiophene
103880	16015	INN	glutamic acid
754931	16016	NAME	dihydroxyacetone
754932	16017	NAME	benzyl thiocyanate
754933	16019	NAME	prenol
754934	16020	NAME	1-methyladenosine
754935	16023	NAME	D-erythrulose
105387	16027	INN	adenosine phosphate
754936	16031	NAME	indole-3-acetamide
754937	16032	NAME	3alpha-hydroxy-5alpha-androstan-17-one
16979	16035	NAME	2'-hydroxy-2,3-dihydrodaidzein
754938	16036	NAME	ethyl (S)-3-hydroxyhexanoate
754939	16037	NAME	2-nitropropane
754940	16040	NAME	cytosine
754941	16050	NAME	N-acetylisatin
754942	16052	NAME	propene
89777	16053	NAME	1,4-menthane-3,8-diol
755955	16055	NAME	L-rhamnose
754943	16058	NAME	2D-5-O-methyl-2,3,5/4,6-pentahydroxycyclohexanone
754944	16060	NAME	10-deoxysarpagine
754945	16065	NAME	scopolin
754946	16066	NAME	11-cis-retinal
754947	16069	NAME	1H-imidazole
754948	16070	NAME	1,5-anhydro-D-glucitol
754949	16072	NAME	maleimide
754950	16074	NAME	5beta-cholestan-3-one
16894	16076	NAME	11alpha-hydroxyprogesterone
754951	16079	NAME	benzyl 2-methyl-3-oxobutanoate
754952	16087	NAME	isocitrate
754953	16089	NAME	6-deoxyerythronolide B
754954	16092	NAME	isoquinoline
754955	16095	NAME	sepiapterin
754956	16096	NAME	palmatine
754957	16101	NAME	ethylbenzene
754958	16109	NAME	propane-1,3-diol
754959	16111	NAME	nonane-4,6-dione
754960	16113	NAME	cholesterol
754961	16114	NAME	medicarpin
754962	16118	NAME	berberine
19902	16120	NAME	5-oxopentanoate
754963	16123	NAME	6-oxocineole
19975	16125	NAME	hexadecan-1-ol
754964	16130	NAME	1,1,1-trichloro-2,2-bis(4-chlorophenyl)ethane
754965	16131	NAME	4-hydroxymethylphenylhydrazine
754966	16133	NAME	cyclopentanol
754967	16146	NAME	maleamate
754968	16148	NAME	heptadecane
754969	16150	NAME	benzoate
754970	16151	NAME	3,4-dihydrocoumarin
